customer_id,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
40642,53,11,1382.68,5,3,3,11,Loyal
40643,240,8,3190.34,3,2,5,10,Big Spenders
40644,637,5,688.42,1,1,1,3,Hibernating
40645,375,4,1316.75,2,1,3,6,Regulars
40646,728,8,631.74,1,2,1,4,Hibernating
40647,83,7,874.28,4,1,2,7,Regulars
40648,91,11,684.12,4,3,1,8,Loyal
40649,1219,10,952.5899999999999,1,3,2,6,Regulars
40650,1211,7,1474.1,1,1,3,5,Regulars
40651,316,8,449.21,2,2,1,5,Hibernating
40652,162,12,3907.7299999999996,3,4,5,12,Big Spenders
40653,292,10,687.93,2,3,1,6,Regulars
40654,20,10,3794.59,5,3,5,13,Loyal
40655,117,5,383.56,4,1,1,6,Regulars
40656,24,10,1181.97,5,3,2,10,Loyal
40657,394,6,2122.5299999999997,2,1,4,7,Regulars
40658,398,7,1417.7,2,1,3,6,Regulars
40659,74,12,2415.55,4,4,4,12,Champions
40660,428,10,1363.27,2,3,3,8,Regulars
40661,113,8,3312.36,4,2,5,11,Big Spenders
40662,215,21,3496.0699999999997,3,5,5,13,Big Spenders
40663,385,7,3178.26,2,1,5,8,Regulars
40664,91,8,494.79,4,2,1,7,Regulars
40665,482,7,1151.3200000000002,1,1,2,4,Hibernating
40666,0,6,795.83,5,1,1,7,Regulars
40667,42,10,1127.22,5,3,2,10,Loyal
40668,479,9,2076.17,1,2,4,7,Regulars
40669,218,13,1204.82,3,4,2,9,Regulars
40670,432,8,634.3899999999999,2,2,1,5,Hibernating
40671,342,8,2842.73,2,2,5,9,Regulars
40672,99,12,3208.2200000000003,4,4,5,13,Champions
40673,138,17,3784.98,4,5,5,14,Champions
40674,268,9,819.54,2,2,1,5,Hibernating
40675,0,15,3057.71,5,5,5,15,Champions
40676,517,14,1672.77,1,5,3,9,At Risk
40677,185,8,2338.91,3,2,4,9,Big Spenders
40678,26,15,977.38,5,5,2,12,Loyal
40679,61,10,2072.03,5,3,4,12,Loyal
40680,358,10,1770.12,2,3,4,9,Regulars
40681,217,12,1604.8100000000002,3,4,3,10,Regulars
40682,182,6,313.27000000000004,3,1,1,5,Regulars
40683,8,16,2140.39,5,5,4,14,Champions
40684,17,9,2847.9900000000002,5,2,5,12,Big Spenders
40685,186,12,1797.01,3,4,4,11,Big Spenders
40686,15,5,583.9,5,1,1,7,Regulars
40687,927,10,1865.12,1,3,4,8,Regulars
40688,119,11,717.1899999999999,4,3,1,8,Loyal
40689,202,5,1468.64,3,1,3,7,Regulars
40690,444,11,798.31,2,3,1,6,Regulars
40691,85,15,3971.99,4,5,5,14,Champions
40692,63,13,1912.71,5,4,4,13,Champions
40693,28,7,1198.52,5,1,2,8,Regulars
40694,409,8,983.42,2,2,2,6,Hibernating
40695,698,13,6172.57,1,4,5,10,At Risk
40696,511,6,1878.1399999999999,1,1,4,6,Regulars
40697,94,14,2247.05,4,5,4,13,Champions
40698,58,8,1531.47,5,2,3,10,Regulars
40699,711,9,1452.47,1,2,3,6,Regulars
40700,98,15,2165.6,4,5,4,13,Champions
40701,24,15,2261.85,5,5,4,14,Champions
40702,584,9,927.31,1,2,2,5,Hibernating
40703,82,8,2697.08,4,2,5,11,Big Spenders
40704,502,10,1307.73,1,3,3,7,Regulars
40705,306,10,3736.0,2,3,5,10,Regulars
40706,105,11,3115.48,4,3,5,12,Loyal
40707,721,6,1589.3400000000001,1,1,3,5,Regulars
40708,285,8,1299.6399999999999,2,2,3,7,Regulars
40709,140,7,887.6999999999999,4,1,2,7,Regulars
40710,92,7,1352.7800000000002,4,1,3,8,Regulars
40711,167,12,1011.29,3,4,2,9,Regulars
40712,430,8,706.83,2,2,1,5,Hibernating
40713,579,11,1139.8700000000001,1,3,2,6,Regulars
40714,48,10,1928.27,5,3,4,12,Loyal
40715,62,5,656.15,5,1,1,7,Regulars
40716,296,15,1642.8899999999999,2,5,3,10,At Risk
40717,31,13,1995.2,5,4,4,13,Champions
40718,205,12,1985.38,3,4,4,11,Big Spenders
40719,230,10,840.31,3,3,1,7,Regulars
40720,34,7,987.86,5,1,2,8,Regulars
40721,530,5,1146.89,1,1,2,4,Hibernating
40722,264,12,1194.0,2,4,2,8,At Risk
40723,204,9,2648.9300000000003,3,2,5,10,Big Spenders
40724,148,16,3721.32,3,5,5,13,Big Spenders
40725,541,14,1143.6200000000001,1,5,2,8,At Risk
40726,221,11,3905.88,3,3,5,11,Big Spenders
40727,159,10,1702.1399999999999,3,3,3,9,Regulars
40728,693,13,1401.54,1,4,3,8,At Risk
40729,239,8,2044.1799999999998,3,2,4,9,Big Spenders
40730,90,15,1588.32,4,5,3,12,Loyal
40731,266,12,1747.6299999999999,2,4,4,10,At Risk
40732,90,6,413.94,4,1,1,6,Regulars
40733,117,14,3099.16,4,5,5,14,Champions
40734,131,11,1024.92,4,3,2,9,Loyal
40735,330,5,2552.91,2,1,4,7,Regulars
40736,922,5,567.92,1,1,1,3,Hibernating
40737,345,6,2181.98,2,1,4,7,Regulars
40738,118,11,2534.26,4,3,4,11,Loyal
40739,77,12,2663.28,4,4,5,13,Champions
40740,215,10,1420.9299999999998,3,3,3,9,Regulars
40741,302,13,2777.9,2,4,5,11,At Risk
40742,170,8,1404.7,3,2,3,8,Regulars
40743,70,7,1196.06,4,1,2,7,Regulars
40744,254,8,1120.5,2,2,2,6,Hibernating
40745,19,17,2143.32,5,5,4,14,Champions
40746,524,5,545.5,1,1,1,3,Hibernating
40747,60,12,881.2900000000001,5,4,2,11,Loyal
40748,523,5,3903.42,1,1,5,7,Regulars
40749,311,17,4829.17,2,5,5,12,At Risk
40750,44,11,2339.11,5,3,4,12,Loyal
40751,65,6,2952.94,5,1,5,11,Big Spenders
40752,717,5,862.32,1,1,2,4,Hibernating
40753,5,10,2431.12,5,3,4,12,Loyal
40754,197,9,4624.5,3,2,5,10,Big Spenders
40755,310,15,3449.21,2,5,5,12,At Risk
40756,284,3,736.8000000000001,2,1,1,4,Hibernating
40757,130,10,831.04,4,3,1,8,Loyal
40758,132,7,618.52,4,1,1,6,Regulars
40759,249,8,1308.3899999999999,2,2,3,7,Regulars
40760,4,10,4365.85,5,3,5,13,Loyal
40761,8,17,3693.1,5,5,5,15,Champions
40762,55,13,4366.31,5,4,5,14,Champions
40763,430,6,1518.94,2,1,3,6,Regulars
40764,13,7,372.39,5,1,1,7,Regulars
40765,27,11,2855.92,5,3,5,13,Loyal
40766,400,12,3666.3500000000004,2,4,5,11,At Risk
40767,1176,6,345.07,1,1,1,3,Hibernating
40768,210,10,1721.25,3,3,3,9,Regulars
40769,54,11,810.94,5,3,1,9,Loyal
40770,797,14,2046.7299999999998,1,5,4,10,At Risk
40771,37,9,1357.39,5,2,3,10,Regulars
40772,346,8,1731.9099999999999,2,2,4,8,Regulars
40773,54,6,862.6999999999999,5,1,2,8,Regulars
40774,45,17,4017.48,5,5,5,15,Champions
40775,683,9,2012.57,1,2,4,7,Regulars
40776,179,11,839.57,3,3,1,7,Regulars
40777,423,9,513.24,2,2,1,5,Hibernating
40778,538,6,2521.03,1,1,4,6,Regulars
40779,588,11,1768.02,1,3,4,8,Regulars
40780,101,11,1720.42,4,3,3,10,Loyal
40781,614,7,4218.53,1,1,5,7,Regulars
40782,238,8,1121.16,3,2,2,7,Regulars
40783,1472,5,401.03999999999996,1,1,1,3,Hibernating
40784,97,12,893.78,4,4,2,10,Loyal
40785,580,8,1231.6699999999998,1,2,2,5,Hibernating
40786,108,14,5393.06,4,5,5,14,Champions
40787,32,11,1437.36,5,3,3,11,Loyal
40788,338,10,2487.05,2,3,4,9,Regulars
40789,301,10,2262.96,2,3,4,9,Regulars
40790,614,10,1091.79,1,3,2,6,Regulars
40791,245,14,4456.5199999999995,3,5,5,13,Big Spenders
40792,239,7,1330.81,3,1,3,7,Regulars
40793,497,12,2725.68,1,4,5,10,At Risk
40794,2,9,952.45,5,2,2,9,Regulars
40795,144,5,577.17,4,1,1,6,Regulars
40796,337,8,452.39,2,2,1,5,Hibernating
40797,48,14,4787.31,5,5,5,15,Champions
40798,59,7,1989.4299999999998,5,1,4,10,Big Spenders
40799,188,9,5447.77,3,2,5,10,Big Spenders
40800,223,7,1280.9399999999998,3,1,3,7,Regulars
40801,424,10,1909.49,2,3,4,9,Regulars
40802,342,9,796.28,2,2,1,5,Hibernating
40803,104,11,1156.58,4,3,2,9,Loyal
40804,329,9,3182.85,2,2,5,9,Regulars
40805,91,8,1112.04,4,2,2,8,Regulars
40806,500,6,1071.79,1,1,2,4,Hibernating
40807,240,8,735.65,3,2,1,6,Regulars
40808,290,15,2282.2400000000002,2,5,4,11,At Risk
40809,420,14,5474.91,2,5,5,12,At Risk
40810,180,10,1134.95,3,3,2,8,Regulars
40811,193,8,1234.56,3,2,2,7,Regulars
40812,424,7,1950.98,2,1,4,7,Regulars
40813,233,12,2719.36,3,4,5,12,Big Spenders
40814,19,13,1411.22,5,4,3,12,Loyal
40815,249,12,1503.1100000000001,2,4,3,9,At Risk
40816,144,11,1107.48,4,3,2,9,Loyal
40817,259,14,1057.5900000000001,2,5,2,9,At Risk
40818,70,17,2955.98,4,5,5,14,Champions
40819,5,12,1192.13,5,4,2,11,Loyal
40820,1100,7,218.4,1,1,1,3,Hibernating
40821,4,13,2044.35,5,4,4,13,Champions
40822,134,10,715.46,4,3,1,8,Loyal
40823,197,16,2746.92,3,5,5,13,Big Spenders
40824,1291,5,1800.9199999999998,1,1,4,6,Regulars
40825,22,15,2547.84,5,5,4,14,Champions
40826,29,11,1273.27,5,3,3,11,Loyal
40827,498,5,835.0400000000001,1,1,1,3,Hibernating
40828,48,8,1545.21,5,2,3,10,Regulars
40829,426,7,1087.46,2,1,2,5,Hibernating
40830,143,11,1935.88,4,3,4,11,Loyal
40831,30,9,829.5799999999999,5,2,1,8,Regulars
40832,534,5,426.20000000000005,1,1,1,3,Hibernating
40833,1254,3,73.97999999999999,1,1,1,3,Hibernating
40834,216,5,498.11,3,1,1,5,Regulars
40835,449,4,295.29,2,1,1,4,Hibernating
40836,103,7,1011.99,4,1,2,7,Regulars
40837,218,12,1332.8600000000001,3,4,3,10,Regulars
40838,134,13,2412.33,4,4,4,12,Champions
40839,157,12,2084.37,3,4,4,11,Big Spenders
40840,467,7,442.54,1,1,1,3,Hibernating
40841,11,14,1715.98,5,5,3,13,Loyal
40842,141,8,1222.85,4,2,2,8,Regulars
40843,672,6,2310.9900000000002,1,1,4,6,Regulars
40844,404,8,870.6,2,2,2,6,Hibernating
40845,539,6,2684.55,1,1,5,7,Regulars
40846,3,10,1053.5,5,3,2,10,Loyal
40847,90,10,1123.28,4,3,2,9,Loyal
40848,40,15,1823.67,5,5,4,14,Champions
40849,199,12,1999.02,3,4,4,11,Big Spenders
40850,216,9,1238.41,3,2,2,7,Regulars
40851,329,12,1199.43,2,4,2,8,At Risk
40852,205,17,4439.3,3,5,5,13,Big Spenders
40853,40,10,1679.08,5,3,3,11,Loyal
40854,610,5,2087.91,1,1,4,6,Regulars
40855,202,12,1400.27,3,4,3,10,Regulars
40856,96,12,1903.18,4,4,4,12,Champions
40857,345,10,886.32,2,3,2,7,Regulars
40858,542,13,3159.08,1,4,5,10,At Risk
40859,419,12,1431.79,2,4,3,9,At Risk
40860,385,7,1651.72,2,1,3,6,Regulars
40861,170,6,791.4300000000001,3,1,1,5,Regulars
40862,48,12,2265.4,5,4,4,13,Champions
40863,812,10,789.62,1,3,1,5,Regulars
40864,112,10,887.47,4,3,2,9,Loyal
40865,185,9,858.34,3,2,2,7,Regulars
40866,364,9,1681.58,2,2,3,7,Regulars
40867,141,13,1613.24,4,4,3,11,Loyal
40868,512,8,603.68,1,2,1,4,Hibernating
40869,293,6,745.04,2,1,1,4,Hibernating
40870,206,12,3109.0499999999997,3,4,5,12,Big Spenders
40871,104,8,2729.75,4,2,5,11,Big Spenders
40872,716,6,843.8299999999999,1,1,1,3,Hibernating
40873,133,10,2485.45,4,3,4,11,Loyal
40874,167,9,1051.71,3,2,2,7,Regulars
40875,888,5,273.85,1,1,1,3,Hibernating
40876,80,12,1747.2699999999998,4,4,4,12,Champions
40877,1366,6,427.12,1,1,1,3,Hibernating
40878,593,19,1735.37,1,5,4,10,At Risk
40879,71,7,1083.44,4,1,2,7,Regulars
40880,42,7,3256.880000000001,5,1,5,11,Big Spenders
40881,52,8,2221.91,5,2,4,11,Big Spenders
40882,429,14,2782.02,2,5,5,12,At Risk
40883,194,10,1097.74,3,3,2,8,Regulars
40884,17,12,4461.43,5,4,5,14,Champions
40885,383,14,1166.2,2,5,2,9,At Risk
40886,10,14,2003.1699999999998,5,5,4,14,Champions
40887,30,13,1537.24,5,4,3,12,Loyal
40888,3,16,2310.09,5,5,4,14,Champions
40889,49,18,2440.39,5,5,4,14,Champions
40890,345,2,295.07,2,1,1,4,Hibernating
40891,46,7,549.51,5,1,1,7,Regulars
40892,132,9,1082.07,4,2,2,8,Regulars
40893,564,8,825.96,1,2,1,4,Hibernating
40894,202,10,1880.0500000000002,3,3,4,10,Big Spenders
40895,17,10,1289.55,5,3,3,11,Loyal
40896,382,10,799.01,2,3,1,6,Regulars
40897,418,8,721.73,2,2,1,5,Hibernating
40898,567,11,2638.72,1,3,5,9,Regulars
40899,566,6,472.27,1,1,1,3,Hibernating
40900,418,6,1348.46,2,1,3,6,Regulars
40901,385,8,1837.96,2,2,4,8,Regulars
40902,606,3,913.1899999999999,1,1,2,4,Hibernating
40903,303,8,1081.35,2,2,2,6,Hibernating
40904,8,14,3152.7,5,5,5,15,Champions
40905,18,9,1427.51,5,2,3,10,Regulars
40906,256,13,2908.89,2,4,5,11,At Risk
40907,602,7,557.53,1,1,1,3,Hibernating
40908,155,14,2760.85,3,5,5,13,Big Spenders
40909,29,12,1184.07,5,4,2,11,Loyal
40910,65,17,2058.9700000000003,5,5,4,14,Champions
40911,20,9,670.59,5,2,1,8,Regulars
40912,293,11,1695.71,2,3,3,8,Regulars
40913,310,8,546.74,2,2,1,5,Hibernating
40914,104,19,1870.03,4,5,4,13,Champions
40915,274,7,1466.54,2,1,3,6,Regulars
40916,389,9,1120.56,2,2,2,6,Hibernating
40917,49,7,939.33,5,1,2,8,Regulars
40918,9,16,1981.35,5,5,4,14,Champions
40919,528,12,1631.04,1,4,3,8,At Risk
40920,242,18,2056.14,3,5,4,12,Big Spenders
40921,111,11,2639.92,4,3,5,12,Loyal
40922,170,10,751.0699999999999,3,3,1,7,Regulars
40923,185,10,1970.36,3,3,4,10,Big Spenders
40924,211,6,1332.53,3,1,3,7,Regulars
40925,249,13,1394.0,2,4,3,9,At Risk
40926,99,7,1358.7,4,1,3,8,Regulars
40927,859,4,196.36,1,1,1,3,Hibernating
40928,191,7,1807.46,3,1,4,8,Big Spenders
40929,658,8,2999.7699999999995,1,2,5,8,Regulars
40930,70,10,1081.31,4,3,2,9,Loyal
40931,119,8,1219.98,4,2,2,8,Regulars
40932,299,9,3524.0,2,2,5,9,Regulars
40933,433,5,354.43,2,1,1,4,Hibernating
40934,173,14,1558.4299999999998,3,5,3,11,Regulars
40935,693,6,561.57,1,1,1,3,Hibernating
40936,201,11,1601.9,3,3,3,9,Regulars
40937,244,7,353.28,3,1,1,5,Regulars
40938,185,12,3126.6499999999996,3,4,5,12,Big Spenders
40939,190,8,987.0699999999999,3,2,2,7,Regulars
40940,503,9,573.78,1,2,1,4,Hibernating
40941,460,8,1497.84,1,2,3,6,Regulars
40942,212,9,1960.04,3,2,4,9,Big Spenders
40943,675,12,2219.5,1,4,4,9,At Risk
40944,156,13,1227.6200000000001,3,4,2,9,Regulars
40945,388,16,2643.72,2,5,5,12,At Risk
40946,331,12,4224.17,2,4,5,11,At Risk
40947,288,11,1018.3,2,3,2,7,Regulars
40948,148,9,672.5,3,2,1,6,Regulars
40949,446,8,963.39,2,2,2,6,Hibernating
40950,310,7,920.56,2,1,2,5,Hibernating
40951,483,7,1688.8700000000001,1,1,3,5,Regulars
40952,70,9,2600.8900000000003,4,2,5,11,Big Spenders
40953,68,10,866.2,4,3,2,9,Loyal
40954,155,12,2761.04,3,4,5,12,Big Spenders
40955,14,17,2427.1099999999997,5,5,4,14,Champions
40956,60,15,2850.85,5,5,5,15,Champions
40957,60,12,1536.47,5,4,3,12,Loyal
40958,538,20,5327.58,1,5,5,11,At Risk
40959,212,10,857.64,3,3,2,8,Regulars
40960,523,11,1008.05,1,3,2,6,Regulars
40961,245,11,1329.43,3,3,3,9,Regulars
40962,77,3,199.7,4,1,1,6,Regulars
40963,174,20,4043.07,3,5,5,13,Big Spenders
40964,69,12,1102.76,4,4,2,10,Loyal
40965,175,5,1088.44,3,1,2,6,Regulars
40966,177,6,435.37,3,1,1,5,Regulars
40967,602,9,1422.5700000000002,1,2,3,6,Regulars
40968,0,10,1873.52,5,3,4,12,Loyal
40969,130,4,604.23,4,1,1,6,Regulars
40970,307,13,2069.51,2,4,4,10,At Risk
40971,248,18,2131.66,2,5,4,11,At Risk
40972,10,13,4846.09,5,4,5,14,Champions
40973,599,8,3424.06,1,2,5,8,Regulars
40974,40,6,599.7,5,1,1,7,Regulars
40975,47,9,1631.26,5,2,3,10,Regulars
40976,370,9,1210.1100000000001,2,2,2,6,Hibernating
40977,110,18,2928.61,4,5,5,14,Champions
40978,35,13,2907.09,5,4,5,14,Champions
40979,878,12,811.76,1,4,1,6,At Risk
40980,94,10,994.02,4,3,2,9,Loyal
40981,503,10,1038.49,1,3,2,6,Regulars
40982,797,13,2216.13,1,4,4,9,At Risk
40983,511,9,1977.8,1,2,4,7,Regulars
40984,254,7,1090.3400000000001,2,1,2,5,Hibernating
40985,606,8,1997.62,1,2,4,7,Regulars
40986,607,9,2291.79,1,2,4,7,Regulars
40987,103,5,806.7099999999999,4,1,1,6,Regulars
40988,122,12,3517.87,4,4,5,13,Champions
40989,182,9,1085.78,3,2,2,7,Regulars
40990,101,10,1001.5200000000001,4,3,2,9,Loyal
40991,19,11,1264.6399999999999,5,3,3,11,Loyal
40992,434,14,2999.72,2,5,5,12,At Risk
40993,119,11,1876.75,4,3,4,11,Loyal
40994,561,7,1625.3500000000001,1,1,3,5,Regulars
40995,198,6,1052.03,3,1,2,6,Regulars
40996,188,9,2357.06,3,2,4,9,Big Spenders
40997,684,10,2045.4800000000002,1,3,4,8,Regulars
40998,789,5,334.18,1,1,1,3,Hibernating
40999,331,4,859.77,2,1,2,5,Hibernating
41000,463,10,1578.06,1,3,3,7,Regulars
41001,597,10,1540.3500000000001,1,3,3,7,Regulars
41002,124,14,3977.0,4,5,5,14,Champions
41003,270,8,729.75,2,2,1,5,Hibernating
41004,134,12,1490.11,4,4,3,11,Loyal
41005,126,9,598.2,4,2,1,7,Regulars
41006,181,10,2361.63,3,3,4,10,Big Spenders
41007,1727,7,555.5,1,1,1,3,Hibernating
41008,30,10,545.38,5,3,1,9,Loyal
41009,224,11,807.84,3,3,1,7,Regulars
41010,119,10,1805.58,4,3,4,11,Loyal
41011,390,10,779.79,2,3,1,6,Regulars
41012,169,9,2261.43,3,2,4,9,Big Spenders
41013,201,10,1393.03,3,3,3,9,Regulars
41014,203,12,1061.62,3,4,2,9,Regulars
41015,211,6,831.22,3,1,1,5,Regulars
41016,249,3,1130.87,2,1,2,5,Hibernating
41017,264,10,2273.0499999999997,2,3,4,9,Regulars
41018,145,11,930.6800000000001,4,3,2,9,Loyal
41019,399,12,2505.05,2,4,4,10,At Risk
41020,479,12,1182.83,1,4,2,7,At Risk
41021,934,6,789.16,1,1,1,3,Hibernating
41022,864,13,1241.83,1,4,3,8,At Risk
41023,23,8,1049.44,5,2,2,9,Regulars
41024,10,11,1105.67,5,3,2,10,Loyal
41025,792,12,3604.32,1,4,5,10,At Risk
41026,406,13,2697.43,2,4,5,11,At Risk
41027,124,8,1185.46,4,2,2,8,Regulars
41028,19,9,2252.18,5,2,4,11,Big Spenders
41029,119,5,2039.59,4,1,4,9,Big Spenders
41030,245,9,1168.7,3,2,2,7,Regulars
41031,742,7,656.7,1,1,1,3,Hibernating
41032,140,8,1279.1599999999999,4,2,3,9,Regulars
41033,29,6,4825.27,5,1,5,11,Big Spenders
41034,645,7,940.0899999999999,1,1,2,4,Hibernating
41035,190,9,850.29,3,2,2,7,Regulars
41036,604,9,2254.95,1,2,4,7,Regulars
41037,389,5,367.03999999999996,2,1,1,4,Hibernating
41038,686,10,738.3199999999999,1,3,1,5,Regulars
41039,124,15,2008.29,4,5,4,13,Champions
41040,230,9,2034.3799999999999,3,2,4,9,Big Spenders
41041,42,9,1654.1599999999999,5,2,3,10,Regulars
41042,300,12,1507.63,2,4,3,9,At Risk
41043,208,8,1207.84,3,2,2,7,Regulars
41044,325,11,1813.8200000000002,2,3,4,9,Regulars
41045,348,10,1008.16,2,3,2,7,Regulars
41046,281,15,1629.99,2,5,3,10,At Risk
41047,248,14,1993.2,2,5,4,11,At Risk
41048,319,16,1545.03,2,5,3,10,At Risk
41049,20,11,921.8,5,3,2,10,Loyal
41050,204,16,2974.94,3,5,5,13,Big Spenders
41051,96,6,279.38,4,1,1,6,Regulars
41052,437,13,2326.83,2,4,4,10,At Risk
41053,297,8,1716.6399999999999,2,2,3,7,Regulars
41054,30,9,1678.59,5,2,3,10,Regulars
41055,76,18,4106.0,4,5,5,14,Champions
41056,61,17,4375.41,5,5,5,15,Champions
41057,186,14,1977.4499999999998,3,5,4,12,Big Spenders
41058,321,11,2758.2599999999998,2,3,5,10,Regulars
41059,352,18,4348.59,2,5,5,12,At Risk
41060,148,13,3551.27,3,4,5,12,Big Spenders
41061,160,10,3356.31,3,3,5,11,Big Spenders
41062,417,7,1599.7400000000002,2,1,3,6,Regulars
41063,134,15,3589.55,4,5,5,14,Champions
41064,38,19,2597.88,5,5,5,15,Champions
41065,610,10,1185.78,1,3,2,6,Regulars
41066,80,5,621.07,4,1,1,6,Regulars
41067,828,7,601.01,1,1,1,3,Hibernating
41068,667,8,888.97,1,2,2,5,Hibernating
41069,303,11,1414.1100000000001,2,3,3,8,Regulars
41070,396,13,4151.55,2,4,5,11,At Risk
41071,725,9,1509.51,1,2,3,6,Regulars
41072,797,8,3654.73,1,2,5,8,Regulars
41073,151,15,2173.59,3,5,4,12,Big Spenders
41074,93,8,1047.04,4,2,2,8,Regulars
41075,457,10,1237.76,2,3,2,7,Regulars
41076,80,10,3564.7099999999996,4,3,5,12,Loyal
41077,103,7,1514.98,4,1,3,8,Regulars
41078,609,6,397.59000000000003,1,1,1,3,Hibernating
41079,349,11,1403.8600000000001,2,3,3,8,Regulars
41080,357,8,1086.45,2,2,2,6,Hibernating
41081,29,17,2727.9300000000003,5,5,5,15,Champions
41082,322,8,931.03,2,2,2,6,Hibernating
41083,92,7,291.28,4,1,1,6,Regulars
41084,678,13,4200.44,1,4,5,10,At Risk
41085,148,8,2100.5699999999997,3,2,4,9,Big Spenders
41086,318,6,1235.93,2,1,2,5,Hibernating
41087,294,8,1379.41,2,2,3,7,Regulars
41088,533,7,875.59,1,1,2,4,Hibernating
41089,279,13,1397.71,2,4,3,9,At Risk
41090,68,13,2012.1100000000001,4,4,4,12,Champions
41091,420,9,1409.61,2,2,3,7,Regulars
41092,13,12,3128.11,5,4,5,14,Champions
41093,1017,8,1284.1200000000001,1,2,3,6,Regulars
41094,296,12,1715.61,2,4,3,9,At Risk
41095,175,14,1664.81,3,5,3,11,Regulars
41096,797,10,1442.1100000000001,1,3,3,7,Regulars
41097,69,7,613.81,4,1,1,6,Regulars
41098,1049,7,460.06,1,1,1,3,Hibernating
41099,84,17,1440.8,4,5,3,12,Loyal
41100,1454,6,562.96,1,1,1,3,Hibernating
41101,185,18,1963.59,3,5,4,12,Big Spenders
41102,451,15,2633.54,2,5,5,12,At Risk
41103,416,12,2700.1099999999997,2,4,5,11,At Risk
41104,591,7,816.4999999999999,1,1,1,3,Hibernating
41105,595,9,536.55,1,2,1,4,Hibernating
41106,398,13,2031.13,2,4,4,10,At Risk
41107,43,12,1687.6299999999999,5,4,3,12,Loyal
41108,139,16,1422.97,4,5,3,12,Loyal
41109,181,9,869.66,3,2,2,7,Regulars
41110,135,9,2489.58,4,2,4,10,Big Spenders
41111,118,14,1713.55,4,5,3,12,Loyal
41112,497,7,2406.6699999999996,1,1,4,6,Regulars
41113,143,11,2658.3199999999997,4,3,5,12,Loyal
41114,44,11,2097.58,5,3,4,12,Loyal
41115,149,8,957.07,3,2,2,7,Regulars
41116,557,9,3644.6400000000003,1,2,5,8,Regulars
41117,215,11,1707.48,3,3,3,9,Regulars
41118,181,15,3828.04,3,5,5,13,Big Spenders
41119,2,10,899.1700000000001,5,3,2,10,Loyal
41120,60,7,904.72,5,1,2,8,Regulars
41121,149,19,2871.67,3,5,5,13,Big Spenders
41122,393,4,438.71999999999997,2,1,1,4,Hibernating
41123,1088,7,1137.44,1,1,2,4,Hibernating
41124,404,8,1502.3899999999999,2,2,3,7,Regulars
41125,27,14,3495.71,5,5,5,15,Champions
41126,27,9,2077.9,5,2,4,11,Big Spenders
41127,6,8,1868.41,5,2,4,11,Big Spenders
41128,79,12,1714.17,4,4,3,11,Loyal
41129,12,10,1498.45,5,3,3,11,Loyal
41130,162,12,1939.6100000000001,3,4,4,11,Big Spenders
41131,158,8,888.06,3,2,2,7,Regulars
41132,272,8,1127.92,2,2,2,6,Hibernating
41133,219,10,387.83,3,3,1,7,Regulars
41134,211,8,614.75,3,2,1,6,Regulars
41135,255,9,1513.8,2,2,3,7,Regulars
41136,201,8,1180.62,3,2,2,7,Regulars
41137,181,7,457.09,3,1,1,5,Regulars
41138,27,11,1195.67,5,3,2,10,Loyal
41139,290,6,834.69,2,1,1,4,Hibernating
41140,578,12,1201.87,1,4,2,7,At Risk
41141,1019,9,780.9499999999999,1,2,1,4,Hibernating
41142,54,17,1792.02,5,5,4,14,Champions
41143,362,8,317.2,2,2,1,5,Hibernating
41144,5,13,2380.02,5,4,4,13,Champions
41145,540,12,1364.21,1,4,3,8,At Risk
41146,342,12,1741.21,2,4,4,10,At Risk
41147,709,8,579.22,1,2,1,4,Hibernating
41148,184,11,581.39,3,3,1,7,Regulars
41149,130,11,1107.2,4,3,2,9,Loyal
41150,65,15,2003.28,5,5,4,14,Champions
41151,336,9,930.67,2,2,2,6,Hibernating
41152,253,13,3252.47,2,4,5,11,At Risk
41153,357,9,3076.89,2,2,5,9,Regulars
41154,210,15,5198.6900000000005,3,5,5,13,Big Spenders
41155,14,9,3105.7699999999995,5,2,5,12,Big Spenders
41156,372,8,885.4100000000001,2,2,2,6,Hibernating
41157,227,16,3731.09,3,5,5,13,Big Spenders
41158,445,9,764.88,2,2,1,5,Hibernating
41159,84,8,465.41999999999996,4,2,1,7,Regulars
41160,127,12,1973.21,4,4,4,12,Champions
41161,77,7,757.49,4,1,1,6,Regulars
41162,47,10,1722.78,5,3,3,11,Loyal
41163,138,15,1883.48,4,5,4,13,Champions
41164,257,10,3066.8,2,3,5,10,Regulars
41165,353,10,1351.3,2,3,3,8,Regulars
41166,93,11,714.79,4,3,1,8,Loyal
41167,358,11,1387.75,2,3,3,8,Regulars
41168,82,10,927.3399999999999,4,3,2,9,Loyal
41169,5,6,605.88,5,1,1,7,Regulars
41170,183,14,4139.61,3,5,5,13,Big Spenders
41171,164,11,1470.46,3,3,3,9,Regulars
41172,335,10,1030.71,2,3,2,7,Regulars
41173,557,13,1404.3600000000001,1,4,3,8,At Risk
41174,63,19,2533.7599999999998,5,5,4,14,Champions
41175,142,8,1290.4,4,2,3,9,Regulars
41176,1048,5,1556.62,1,1,3,5,Regulars
41177,176,12,1858.25,3,4,4,11,Big Spenders
41178,470,12,617.56,1,4,1,6,At Risk
41179,138,10,2224.98,4,3,4,11,Loyal
41180,211,8,1416.6499999999999,3,2,3,8,Regulars
