Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,MedianDaysBetweenOrders,AvgOrderValue,Churn
811,3,449.69,3,4,4,11,267.0,149.89666666666668,1
648,2,150.85999999999999,3,4,2,9,2023.0,75.42999999999999,1
1409,1,67.99,2,3,1,6,727.5,67.99,1
477,2,353.54,4,4,4,12,1336.0,176.77,1
713,1,210.76,3,3,3,9,727.5,210.76,1
85,2,209.73999999999998,4,4,3,11,128.0,104.86999999999999,0
39,2,302.71000000000004,4,4,3,11,1301.0,151.35500000000002,0
1582,1,45.54,2,3,1,6,727.5,45.54,1
195,1,123.42,4,3,2,9,727.5,123.42,1
206,1,201.98,4,3,3,10,727.5,201.98,1
614,2,177.82999999999998,3,4,3,10,955.0,88.91499999999999,1
678,2,249.42999999999998,3,4,3,10,1464.0,124.71499999999999,1
1731,1,37.87,2,3,1,6,727.5,37.87,1
2586,1,20.15,1,3,1,5,727.5,20.15,1
1210,2,149.65,3,4,2,9,1467.0,74.825,1
1861,2,762.77,1,4,4,9,62.0,381.385,1
1845,3,601.36,1,4,4,9,353.0,200.45333333333335,1
1042,1,599.78,3,3,4,10,727.5,599.78,1
130,1,50.39,4,3,1,8,727.5,50.39,0
173,3,537.89,4,4,4,12,530.0,179.29666666666665,0
1434,1,61.31,2,3,1,6,727.5,61.31,1
2004,1,52.58,1,3,1,5,727.5,52.58,1
1477,1,102.27,2,3,2,7,727.5,102.27,1
1800,1,393.26,2,3,4,9,727.5,393.26,1
1929,1,115.27,1,3,2,6,727.5,115.27,1
169,2,164.88,4,4,2,10,685.0,82.44,0
2099,1,320.69,1,3,4,8,727.5,320.69,1
894,1,9.97,3,3,1,7,727.5,9.97,1
1027,1,152.24,3,3,2,8,727.5,152.24,1
2568,1,151.66,1,3,2,6,727.5,151.66,1
1674,2,243.54000000000002,2,4,3,9,804.0,121.77000000000001,1
715,2,469.1,3,4,4,11,584.0,234.55,1
942,3,841.59,3,4,4,11,370.0,280.53000000000003,1
587,1,70.03,3,3,1,7,727.5,70.03,1
667,2,182.79000000000002,3,4,3,10,1360.0,91.39500000000001,1
476,2,199.77,4,4,3,11,2102.0,99.885,1
1314,1,34.35,2,3,1,6,727.5,34.35,1
1008,1,35.65,3,3,1,7,727.5,35.65,1
1902,2,355.04999999999995,1,4,4,9,652.0,177.52499999999998,1
2085,1,50.57,1,3,1,5,727.5,50.57,1
1484,1,63.7,2,3,1,6,727.5,63.7,1
2273,1,44.78,1,3,1,5,727.5,44.78,1
1839,1,83.37,1,3,1,5,727.5,83.37,1
75,2,110.5,4,4,2,10,2608.0,55.25,0
937,2,425.74,3,4,4,11,1487.0,212.87,1
968,1,42.94,3,3,1,7,727.5,42.94,1
2704,1,67.5,1,3,1,5,727.5,67.5,1
1768,1,218.98,2,3,3,8,727.5,218.98,1
10,1,51.38,4,3,1,8,727.5,51.38,0
2642,1,73.52,1,3,1,5,727.5,73.52,1
629,3,263.29,3,4,3,10,306.0,87.76333333333334,1
1048,1,93.83,3,3,2,8,727.5,93.83,1
1734,2,176.3,2,4,3,9,1069.0,88.15,1
1161,2,233.46,3,4,3,10,260.0,116.73,1
1304,1,261.86,2,3,3,8,727.5,261.86,1
2266,1,402.85,1,3,4,8,727.5,402.85,1
978,2,292.76,3,4,3,10,352.0,146.38,1
2743,1,87.7,1,3,2,6,727.5,87.7,1
674,1,52.52,3,3,1,7,727.5,52.52,1
756,2,188.75,3,4,3,10,1515.0,94.375,1
2545,1,117.86,1,3,2,6,727.5,117.86,1
771,2,351.36,3,4,4,11,527.0,175.68,1
275,1,110.25,4,3,2,9,727.5,110.25,1
243,1,84.6,4,3,2,9,727.5,84.6,1
342,2,230.05,4,4,3,11,231.0,115.025,1
385,1,381.79,4,3,4,11,727.5,381.79,1
2728,1,230.94,1,3,3,7,727.5,230.94,1
1406,1,83.41,2,3,1,6,727.5,83.41,1
1974,1,336.4,1,3,4,8,727.5,336.4,1
1066,1,71.06,3,3,1,7,727.5,71.06,1
2366,1,31.3,1,3,1,5,727.5,31.3,1
1551,2,202.31,2,4,3,9,41.0,101.155,1
1773,1,63.98,2,3,1,6,727.5,63.98,1
2200,1,131.76,1,3,2,6,727.5,131.76,1
2698,1,216.95,1,3,3,7,727.5,216.95,1
240,1,218.92,4,3,3,10,727.5,218.92,1
2505,1,409.45,1,3,4,8,727.5,409.45,1
2116,1,134.27,1,3,2,6,727.5,134.27,1
2763,1,111.46,1,3,2,6,727.5,111.46,1
677,2,240.73000000000002,3,4,3,10,1373.0,120.36500000000001,1
799,1,86.17,3,3,2,8,727.5,86.17,1
1095,3,500.68999999999994,3,4,4,11,760.0,166.89666666666665,1
2781,1,45.18,1,3,1,5,727.5,45.18,1
338,3,445.4,4,4,4,12,380.0,148.46666666666667,1
1768,1,39.14,2,3,1,6,727.5,39.14,1
1979,1,178.24,1,3,3,7,727.5,178.24,1
1280,2,218.25,2,4,3,9,1361.0,109.125,1
2664,1,123.65,1,3,2,6,727.5,123.65,1
1945,1,132.17,1,3,2,6,727.5,132.17,1
1438,2,138.14,2,4,2,8,956.0,69.07,1
1794,1,143.2,2,3,2,7,727.5,143.2,1
1846,2,105.67999999999999,1,4,2,7,649.0,52.839999999999996,1
1736,1,125.58,2,3,2,7,727.5,125.58,1
851,3,304.78999999999996,3,4,4,11,436.0,101.59666666666665,1
2596,1,211.99,1,3,3,7,727.5,211.99,1
764,2,122.79,3,4,2,9,34.0,61.395,1
1754,1,90.2,2,3,2,7,727.5,90.2,1
1742,1,292.98,2,3,3,8,727.5,292.98,1
239,2,421.71,4,4,4,12,518.0,210.855,1
2236,1,96.23,1,3,2,6,727.5,96.23,1
651,1,141.3,3,3,2,8,727.5,141.3,1
635,2,159.92000000000002,3,4,2,9,1423.0,79.96000000000001,1
1911,1,71.57,1,3,1,5,727.5,71.57,1
2452,1,45.38,1,3,1,5,727.5,45.38,1
1094,1,232.6,3,3,3,9,727.5,232.6,1
1741,1,189.55,2,3,3,8,727.5,189.55,1
1811,1,39.86,2,3,1,6,727.5,39.86,1
1595,2,346.87,2,4,4,10,46.0,173.435,1
1901,2,191.53,1,4,3,8,342.0,95.765,1
1778,1,26.49,2,3,1,6,727.5,26.49,1
2787,1,93.39,1,3,2,6,727.5,93.39,1
2474,1,110.14,1,3,2,6,727.5,110.14,1
737,2,210.25,3,4,3,10,901.0,105.125,1
1134,1,389.21,3,3,4,10,727.5,389.21,1
233,1,258.3,4,3,3,10,727.5,258.3,1
1716,2,224.04999999999998,2,4,3,9,975.0,112.02499999999999,1
2466,1,66.12,1,3,1,5,727.5,66.12,1
412,3,542.66,4,4,4,12,581.0,180.88666666666666,1
1103,1,15.67,3,3,1,7,727.5,15.67,1
2508,1,471.69,1,3,4,8,727.5,471.69,1
734,1,189.14,3,3,3,9,727.5,189.14,1
2185,1,55.76,1,3,1,5,727.5,55.76,1
728,1,137.46,3,3,2,8,727.5,137.46,1
2253,1,270.47,1,3,3,7,727.5,270.47,1
2783,1,65.52,1,3,1,5,727.5,65.52,1
1006,1,83.7,3,3,1,7,727.5,83.7,1
782,2,674.7,3,4,4,11,48.0,337.35,1
1221,2,181.37,3,4,3,10,541.0,90.685,1
168,1,187.7,4,3,3,10,727.5,187.7,0
243,1,446.38,4,3,4,11,727.5,446.38,1
2463,2,203.83999999999997,1,4,3,8,210.0,101.91999999999999,1
2749,1,132.22,1,3,2,6,727.5,132.22,1
1301,1,137.09,2,3,2,7,727.5,137.09,1
949,1,369.63,3,3,4,10,727.5,369.63,1
338,3,332.67,4,4,4,12,555.0,110.89,1
1930,1,39.87,1,3,1,5,727.5,39.87,1
715,1,345.04,3,3,4,10,727.5,345.04,1
2596,1,43.66,1,3,1,5,727.5,43.66,1
188,1,217.52,4,3,3,10,727.5,217.52,1
1378,1,72.06,2,3,1,6,727.5,72.06,1
2592,1,141.18,1,3,2,6,727.5,141.18,1
929,2,612.73,3,4,4,11,766.0,306.365,1
348,3,178.67000000000002,4,4,3,11,678.0,59.55666666666667,1
2333,1,28.37,1,3,1,5,727.5,28.37,1
344,4,511.89000000000004,4,4,4,12,435.0,127.97250000000001,1
235,3,448.64,4,4,4,12,1202.0,149.54666666666665,1
793,1,113.88,3,3,2,8,727.5,113.88,1
47,2,218.85,4,4,3,11,2390.0,109.425,0
2631,1,83.05,1,3,1,5,727.5,83.05,1
2573,1,41.89,1,3,1,5,727.5,41.89,1
1589,1,61.91,2,3,1,6,727.5,61.91,1
1232,3,535.26,3,4,4,11,539.0,178.42,1
2325,2,449.71,1,4,4,9,161.0,224.855,1
451,3,379.08000000000004,4,4,4,12,663.0,126.36000000000001,1
2605,1,47.1,1,3,1,5,727.5,47.1,1
1642,1,394.6,2,3,4,9,727.5,394.6,1
729,1,134.73,3,3,2,8,727.5,134.73,1
1655,2,213.89,2,4,3,9,434.0,106.945,1
1155,2,424.86,3,4,4,11,27.0,212.43,1
176,2,585.45,4,4,4,12,69.0,292.725,0
1944,1,84.11,1,3,2,6,727.5,84.11,1
1654,1,172.12,2,3,3,8,727.5,172.12,1
214,2,1099.54,4,4,4,12,1925.0,549.77,1
1487,1,47.69,2,3,1,6,727.5,47.69,1
107,1,298.17,4,3,3,10,727.5,298.17,0
445,2,568.82,4,4,4,12,1367.0,284.41,1
698,1,41.41,3,3,1,7,727.5,41.41,1
263,2,1050.19,4,4,4,12,485.0,525.095,1
930,1,78.71,3,3,1,7,727.5,78.71,1
1587,1,264.45,2,3,3,8,727.5,264.45,1
1748,1,41.74,2,3,1,6,727.5,41.74,1
124,2,287.25,4,4,3,11,433.0,143.625,0
882,1,49.76,3,3,1,7,727.5,49.76,1
1604,2,424.25,2,4,4,10,551.0,212.125,1
683,2,89.3,3,4,2,9,2036.0,44.65,1
759,1,23.88,3,3,1,7,727.5,23.88,1
1364,1,119.6,2,3,2,7,727.5,119.6,1
1148,1,120.61,3,3,2,8,727.5,120.61,1
2066,1,228.29,1,3,3,7,727.5,228.29,1
119,2,202.55,4,4,3,11,2199.0,101.275,0
406,1,228.67,4,3,3,10,727.5,228.67,1
1760,1,64.07,2,3,1,6,727.5,64.07,1
2094,1,295.15,1,3,3,7,727.5,295.15,1
24,2,304.23,4,4,4,12,1766.0,152.115,0
1088,2,70.35,3,4,1,8,1158.0,35.175,1
1747,1,60.16,2,3,1,6,727.5,60.16,1
123,2,536.13,4,4,4,12,653.0,268.065,0
362,1,127.59,4,3,2,9,727.5,127.59,1
1585,1,308.4,2,3,4,9,727.5,308.4,1
626,1,39.56,3,3,1,7,727.5,39.56,1
1960,1,110.36,1,3,2,6,727.5,110.36,1
1570,1,162.28,2,3,2,7,727.5,162.28,1
322,1,40.92,4,3,1,8,727.5,40.92,1
1505,2,577.79,2,4,4,10,1308.0,288.895,1
831,1,190.07,3,3,3,9,727.5,190.07,1
1928,1,405.83,1,3,4,8,727.5,405.83,1
2097,1,57.91,1,3,1,5,727.5,57.91,1
145,1,116.47,4,3,2,9,727.5,116.47,0
838,1,54.85,3,3,1,7,727.5,54.85,1
1283,1,311.42,2,3,4,9,727.5,311.42,1
1197,1,70.96,3,3,1,7,727.5,70.96,1
236,1,47.63,4,3,1,8,727.5,47.63,1
2375,1,25.35,1,3,1,5,727.5,25.35,1
1754,1,24.82,2,3,1,6,727.5,24.82,1
1768,1,271.3,2,3,3,8,727.5,271.3,1
1210,1,352.28,3,3,4,10,727.5,352.28,1
1900,1,229.22,1,3,3,7,727.5,229.22,1
456,1,91.73,4,3,2,9,727.5,91.73,1
1382,1,49.97,2,3,1,6,727.5,49.97,1
2713,1,366.72,1,3,4,8,727.5,366.72,1
226,1,432.19,4,3,4,11,727.5,432.19,1
1641,1,42.75,2,3,1,6,727.5,42.75,1
2381,1,85.87,1,3,2,6,727.5,85.87,1
500,4,880.5,4,4,4,12,572.0,220.125,1
2367,1,81.26,1,3,1,5,727.5,81.26,1
406,2,137.55,4,4,2,10,1009.0,68.775,1
587,3,248.12,3,4,3,10,959.0,82.70666666666666,1
1261,1,121.77,2,3,2,7,727.5,121.77,1
596,2,167.29000000000002,3,4,2,9,1077.0,83.64500000000001,1
1254,2,128.6,2,4,2,8,400.0,64.3,1
290,1,374.8,4,3,4,11,727.5,374.8,1
34,2,268.18,4,4,3,11,1.0,134.09,0
2141,1,193.77,1,3,3,7,727.5,193.77,1
724,1,150.41,3,3,2,8,727.5,150.41,1
1737,1,192.48,2,3,3,8,727.5,192.48,1
845,2,463.57,3,4,4,11,1246.0,231.785,1
2523,1,30.18,1,3,1,5,727.5,30.18,1
2169,1,264.51,1,3,3,7,727.5,264.51,1
580,1,292.58,3,3,3,9,727.5,292.58,1
1889,2,98.45,1,4,2,7,577.0,49.225,1
1360,1,69.84,2,3,1,6,727.5,69.84,1
894,1,60.26,3,3,1,7,727.5,60.26,1
981,1,250.25,3,3,3,9,727.5,250.25,1
1752,1,96.63,2,3,2,7,727.5,96.63,1
33,1,34.48,4,3,1,8,727.5,34.48,0
856,2,229.81,3,4,3,10,220.0,114.905,1
2246,1,109.12,1,3,2,6,727.5,109.12,1
637,1,71.71,3,3,1,7,727.5,71.71,1
696,1,112.91,3,3,2,8,727.5,112.91,1
1308,1,291.63,2,3,3,8,727.5,291.63,1
69,1,230.74,4,3,3,10,727.5,230.74,0
1195,1,33.73,3,3,1,7,727.5,33.73,1
1042,3,264.58,3,4,3,10,539.0,88.19333333333333,1
484,2,228.67000000000002,4,4,3,11,439.0,114.33500000000001,1
1558,1,89.41,2,3,2,7,727.5,89.41,1
1339,1,207.4,2,3,3,8,727.5,207.4,1
1147,1,27.24,3,3,1,7,727.5,27.24,1
2732,1,71.98,1,3,1,5,727.5,71.98,1
1469,1,88.02,2,3,2,7,727.5,88.02,1
1326,1,38.32,2,3,1,6,727.5,38.32,1
2772,1,139.54,1,3,2,6,727.5,139.54,1
18,1,128.47,4,3,2,9,727.5,128.47,0
486,4,739.49,4,4,4,12,404.0,184.8725,1
1404,2,251.54000000000002,2,4,3,9,1088.0,125.77000000000001,1
318,1,80.23,4,3,1,8,727.5,80.23,1
1639,1,76.46,2,3,1,6,727.5,76.46,1
1793,1,31.46,2,3,1,6,727.5,31.46,1
297,1,88.79,4,3,2,9,727.5,88.79,1
334,1,195.12,4,3,3,10,727.5,195.12,1
1068,2,329.61,3,4,4,11,1263.0,164.805,1
258,2,523.3100000000001,4,4,4,12,1498.0,261.65500000000003,1
2721,1,48.82,1,3,1,5,727.5,48.82,1
1779,1,82.04,2,3,1,6,727.5,82.04,1
632,1,231.84,3,3,3,9,727.5,231.84,1
814,1,133.06,3,3,2,8,727.5,133.06,1
1256,1,104.11,2,3,2,7,727.5,104.11,1
804,2,409.84,3,4,4,11,646.0,204.92,1
599,1,52.99,3,3,1,7,727.5,52.99,1
142,1,171.95,4,3,3,10,727.5,171.95,0
1645,3,452.61999999999995,2,4,4,10,503.0,150.8733333333333,1
227,1,289.98,4,3,3,10,727.5,289.98,1
3,2,492.77,4,4,4,12,2135.0,246.385,0
1058,1,416.1,3,3,4,10,727.5,416.1,1
452,2,218.27999999999997,4,4,3,11,87.0,109.13999999999999,1
1052,1,230.95,3,3,3,9,727.5,230.95,1
1652,2,447.01,2,4,4,10,612.0,223.505,1
105,2,229.36,4,4,3,11,1999.0,114.68,0
907,2,225.09,3,4,3,10,1369.0,112.545,1
1708,1,43.2,2,3,1,6,727.5,43.2,1
471,2,559.7,4,4,4,12,1294.0,279.85,1
1604,2,347.31,2,4,4,10,730.0,173.655,1
626,2,354.19,3,4,4,11,86.0,177.095,1
1772,1,172.72,2,3,3,8,727.5,172.72,1
1044,2,212.19,3,4,3,10,1105.0,106.095,1
2745,1,93.68,1,3,2,6,727.5,93.68,1
415,1,183.16,4,3,3,10,727.5,183.16,1
1728,2,559.63,2,4,4,10,12.0,279.815,1
1663,1,23.35,2,3,1,6,727.5,23.35,1
1950,1,228.85,1,3,3,7,727.5,228.85,1
1242,2,584.27,2,4,4,10,817.0,292.135,1
236,2,399.14,4,4,4,12,2312.0,199.57,1
325,1,56.57,4,3,1,8,727.5,56.57,1
183,1,246.84,4,3,3,10,727.5,246.84,1
1329,1,136.74,2,3,2,7,727.5,136.74,1
361,3,802.9499999999999,4,4,4,12,276.0,267.65,1
914,2,279.42,3,4,3,10,1631.0,139.71,1
136,3,603.91,4,4,4,12,743.0,201.3033333333333,0
146,4,451.01,4,4,4,12,423.0,112.7525,0
1240,1,130.05,2,3,2,7,727.5,130.05,1
82,1,47.78,4,3,1,8,727.5,47.78,0
1050,1,181.92,3,3,3,9,727.5,181.92,1
560,1,171.28,4,3,3,10,727.5,171.28,1
1231,2,69.56,3,4,1,8,1490.0,34.78,1
761,1,45.4,3,3,1,7,727.5,45.4,1
2298,1,417.66,1,3,4,8,727.5,417.66,1
1557,2,293.13,2,4,3,9,136.0,146.565,1
1188,2,277.18,3,4,3,10,439.0,138.59,1
2764,1,15.96,1,3,1,5,727.5,15.96,1
1531,2,305.39,2,4,4,10,518.0,152.695,1
2349,2,585.26,1,4,4,9,209.0,292.63,1
2050,1,231.01,1,3,3,7,727.5,231.01,1
2331,2,141.74,1,4,2,7,288.0,70.87,1
712,2,151.16,3,4,2,9,1702.0,75.58,1
1366,1,82.22,2,3,1,6,727.5,82.22,1
1150,1,111.59,3,3,2,8,727.5,111.59,1
1029,1,303.54,3,3,3,9,727.5,303.54,1
1758,1,86.17,2,3,2,7,727.5,86.17,1
1685,2,91.56,2,4,2,8,844.0,45.78,1
1684,1,314.19,2,3,4,9,727.5,314.19,1
1927,2,154.43,1,4,2,7,474.0,77.215,1
2089,1,43.86,1,3,1,5,727.5,43.86,1
1613,1,181.55,2,3,3,8,727.5,181.55,1
2682,1,49.78,1,3,1,5,727.5,49.78,1
84,1,112.6,4,3,2,9,727.5,112.6,0
1909,1,48.08,1,3,1,5,727.5,48.08,1
1670,1,169.3,2,3,3,8,727.5,169.3,1
2137,1,42.62,1,3,1,5,727.5,42.62,1
2150,1,45.67,1,3,1,5,727.5,45.67,1
1796,2,506.64,2,4,4,10,52.0,253.32,1
2058,2,314.88,1,4,4,9,380.0,157.44,1
35,2,274.84000000000003,4,4,3,11,141.0,137.42000000000002,0
936,2,259.45,3,4,3,10,482.0,129.725,1
273,1,35.42,4,3,1,8,727.5,35.42,1
2109,1,42.42,1,3,1,5,727.5,42.42,1
756,3,298.71,3,4,3,10,487.0,99.57,1
23,1,829.93,4,3,4,11,727.5,829.93,0
989,2,246.28,3,4,3,10,874.0,123.14,1
2334,1,276.24,1,3,3,7,727.5,276.24,1
536,1,140.66,4,3,2,9,727.5,140.66,1
953,2,47.849999999999994,3,4,1,8,637.0,23.924999999999997,1
956,1,184.68,3,3,3,9,727.5,184.68,1
153,2,494.43,4,4,4,12,1729.0,247.215,0
998,2,209.66,3,4,3,10,132.0,104.83,1
136,1,130.35,4,3,2,9,727.5,130.35,0
159,1,48.77,4,3,1,8,727.5,48.77,0
1039,2,116.96,3,4,2,9,614.0,58.48,1
1596,1,28.53,2,3,1,6,727.5,28.53,1
441,4,1509.68,4,4,4,12,757.0,377.42,1
1482,1,362.77,2,3,4,9,727.5,362.77,1
1571,1,199.54,2,3,3,8,727.5,199.54,1
631,1,106.57,3,3,2,8,727.5,106.57,1
1805,1,180.43,2,3,3,8,727.5,180.43,1
505,1,88.24,4,3,2,9,727.5,88.24,1
2608,2,166.91,1,4,2,7,146.0,83.455,1
302,1,79.4,4,3,1,8,727.5,79.4,1
175,1,175.63,4,3,3,10,727.5,175.63,0
613,2,248.11,3,4,3,10,145.0,124.055,1
256,1,128.77,4,3,2,9,727.5,128.77,1
46,1,148.37,4,3,2,9,727.5,148.37,0
1131,3,695.44,3,4,4,11,288.0,231.81333333333336,1
165,2,520.11,4,4,4,12,290.0,260.055,0
144,2,415.12,4,4,4,12,2629.0,207.56,0
956,2,200.70999999999998,3,4,3,10,1543.0,100.35499999999999,1
1202,2,138.5,3,4,2,9,914.0,69.25,1
912,1,53.16,3,3,1,7,727.5,53.16,1
546,1,77.48,4,3,1,8,727.5,77.48,1
110,1,45.36,4,3,1,8,727.5,45.36,0
1310,2,282.83,2,4,3,9,1158.0,141.415,1
1568,1,70.85,2,3,1,6,727.5,70.85,1
2195,1,18.94,1,3,1,5,727.5,18.94,1
2438,1,274.19,1,3,3,7,727.5,274.19,1
2759,1,79.44,1,3,1,5,727.5,79.44,1
2728,1,672.41,1,3,4,8,727.5,672.41,1
638,1,93.4,3,3,2,8,727.5,93.4,1
1989,1,149.08,1,3,2,6,727.5,149.08,1
1645,1,117.67,2,3,2,7,727.5,117.67,1
1745,1,217.26,2,3,3,8,727.5,217.26,1
1576,2,119.7,2,4,2,8,89.0,59.85,1
302,3,329.9,4,4,4,12,1019.0,109.96666666666665,1
1663,1,95.16,2,3,2,7,727.5,95.16,1
158,1,376.8,4,3,4,11,727.5,376.8,0
343,4,564.9300000000001,4,4,4,12,889.0,141.23250000000002,1
393,2,575.76,4,4,4,12,2264.0,287.88,1
1469,1,58.31,2,3,1,6,727.5,58.31,1
2370,1,145.78,1,3,2,6,727.5,145.78,1
2303,1,239.87,1,3,3,7,727.5,239.87,1
188,2,132.8,4,4,2,10,1417.0,66.4,1
1812,2,231.42,2,4,3,9,164.0,115.71,1
1928,2,92.15,1,4,2,7,766.0,46.075,1
2415,1,101.44,1,3,2,6,727.5,101.44,1
1563,2,141.41,2,4,2,8,921.0,70.705,1
553,3,301.83,4,4,3,11,939.0,100.61,1
1288,1,13.72,2,3,1,6,727.5,13.72,1
952,1,135.96,3,3,2,8,727.5,135.96,1
2421,1,274.03,1,3,3,7,727.5,274.03,1
2379,1,141.97,1,3,2,6,727.5,141.97,1
274,2,242.26,4,4,3,11,625.0,121.13,1
283,1,87.42,4,3,2,9,727.5,87.42,1
1534,1,72.33,2,3,1,6,727.5,72.33,1
2319,2,343.99,1,4,4,9,383.0,171.995,1
493,3,562.3,4,4,4,12,794.0,187.4333333333333,1
541,2,144.45,4,4,2,10,252.0,72.225,1
1679,1,140.55,2,3,2,7,727.5,140.55,1
1033,3,204.94,3,4,3,10,403.0,68.31333333333333,1
2647,1,71.83,1,3,1,5,727.5,71.83,1
1089,2,823.26,3,4,4,11,564.0,411.63,1
64,3,578.5,4,4,4,12,868.0,192.83333333333334,0
1823,1,127.51,1,3,2,6,727.5,127.51,1
55,1,119.51,4,3,2,9,727.5,119.51,0
1395,1,172.91,2,3,3,8,727.5,172.91,1
2807,1,257.23,1,3,3,7,727.5,257.23,1
2761,1,192.51,1,3,3,7,727.5,192.51,1
655,2,81.97999999999999,3,4,1,8,1837.0,40.989999999999995,1
1408,3,463.53,2,4,4,10,390.0,154.51,1
1800,2,485.56,2,4,4,10,433.0,242.78,1
510,1,137.7,4,3,2,9,727.5,137.7,1
556,2,255.94,4,4,3,11,66.0,127.97,1
1648,1,372.98,2,3,4,9,727.5,372.98,1
1003,1,49.77,3,3,1,7,727.5,49.77,1
594,1,75.21,3,3,1,7,727.5,75.21,1
492,1,48.54,4,3,1,8,727.5,48.54,1
510,1,298.28,4,3,3,10,727.5,298.28,1
191,1,77.09,4,3,1,8,727.5,77.09,1
1356,1,72.22,2,3,1,6,727.5,72.22,1
1583,1,60.55,2,3,1,6,727.5,60.55,1
2779,1,142.51,1,3,2,6,727.5,142.51,1
1938,1,22.11,1,3,1,5,727.5,22.11,1
2142,2,121.5,1,4,2,7,188.0,60.75,1
372,1,101.93,4,3,2,9,727.5,101.93,1
1259,1,33.69,2,3,1,6,727.5,33.69,1
183,4,977.9300000000001,4,4,4,12,458.0,244.48250000000002,1
286,1,81.29,4,3,1,8,727.5,81.29,1
470,2,135.45,4,4,2,10,43.0,67.725,1
2542,1,98.06,1,3,2,6,727.5,98.06,1
1190,1,185.11,3,3,3,9,727.5,185.11,1
1053,1,106.13,3,3,2,8,727.5,106.13,1
2137,1,62.17,1,3,1,5,727.5,62.17,1
845,1,104.68,3,3,2,8,727.5,104.68,1
2482,1,152.97,1,3,2,6,727.5,152.97,1
1864,2,259.66,1,4,3,8,918.0,129.83,1
592,2,233.27,3,4,3,10,538.0,116.635,1
136,2,872.99,4,4,4,12,1023.0,436.495,0
1108,3,450.5,3,4,4,11,604.0,150.16666666666666,1
1145,2,380.37,3,4,4,11,210.0,190.185,1
315,1,719.39,4,3,4,11,727.5,719.39,1
709,2,258.19,3,4,3,10,1118.0,129.095,1
324,2,175.76999999999998,4,4,3,11,1447.0,87.88499999999999,1
1797,1,218.65,2,3,3,8,727.5,218.65,1
2624,1,260.55,1,3,3,7,727.5,260.55,1
2475,1,57.06,1,3,1,5,727.5,57.06,1
1126,1,73.71,3,3,1,7,727.5,73.71,1
306,1,371.73,4,3,4,11,727.5,371.73,1
162,2,148.89,4,4,2,10,1586.0,74.445,0
441,2,131.63,4,4,2,10,1263.0,65.815,1
413,1,486.61,4,3,4,11,727.5,486.61,1
897,1,128.94,3,3,2,8,727.5,128.94,1
280,1,107.34,4,3,2,9,727.5,107.34,1
2505,1,47.28,1,3,1,5,727.5,47.28,1
2448,2,100.18,1,4,2,7,230.0,50.09,1
217,2,195.42,4,4,3,11,2358.0,97.71,1
1477,2,163.86,2,4,2,8,22.0,81.93,1
2790,1,316.5,1,3,4,8,727.5,316.5,1
706,3,578.73,3,4,4,11,846.0,192.91,1
1034,1,150.15,3,3,2,8,727.5,150.15,1
1196,3,1197.13,3,4,4,11,515.0,399.04333333333335,1
1292,2,202.96,2,4,3,9,795.0,101.48,1
2702,1,20.13,1,3,1,5,727.5,20.13,1
798,2,544.8299999999999,3,4,4,11,177.0,272.41499999999996,1
1625,1,32.43,2,3,1,6,727.5,32.43,1
1768,2,225.95999999999998,2,4,3,9,857.0,112.97999999999999,1
924,2,299.3,3,4,3,10,648.0,149.65,1
2107,2,201.06,1,4,3,8,50.0,100.53,1
2763,1,109.26,1,3,2,6,727.5,109.26,1
2211,2,418.85,1,4,4,9,609.0,209.425,1
1199,2,325.65999999999997,3,4,4,11,1298.0,162.82999999999998,1
2463,1,34.04,1,3,1,5,727.5,34.04,1
1763,1,203.08,2,3,3,8,727.5,203.08,1
1444,1,109.22,2,3,2,7,727.5,109.22,1
676,1,154.07,3,3,2,8,727.5,154.07,1
206,3,457.94,4,4,4,12,1249.0,152.64666666666668,1
1586,1,46.61,2,3,1,6,727.5,46.61,1
1703,2,452.8,2,4,4,10,797.0,226.4,1
480,1,47.15,4,3,1,8,727.5,47.15,1
2448,1,230.88,1,3,3,7,727.5,230.88,1
540,2,183.76999999999998,4,4,3,11,320.0,91.88499999999999,1
873,2,227.45999999999998,3,4,3,10,777.0,113.72999999999999,1
2002,1,124.73,1,3,2,6,727.5,124.73,1
563,1,127.11,4,3,2,9,727.5,127.11,1
45,2,232.27999999999997,4,4,3,11,771.0,116.13999999999999,0
1570,1,66.44,2,3,1,6,727.5,66.44,1
2643,1,188.82,1,3,3,7,727.5,188.82,1
864,3,1211.24,3,4,4,11,954.0,403.74666666666667,1
89,2,381.3,4,4,4,12,16.0,190.65,0
384,1,63.69,4,3,1,8,727.5,63.69,1
2753,1,84.17,1,3,2,6,727.5,84.17,1
468,2,261.98,4,4,3,11,1197.0,130.99,1
1237,2,532.5799999999999,3,4,4,11,308.0,266.28999999999996,1
2758,1,60.6,1,3,1,5,727.5,60.6,1
2377,1,328.24,1,3,4,8,727.5,328.24,1
1271,1,34.93,2,3,1,6,727.5,34.93,1
220,1,82.22,4,3,1,8,727.5,82.22,1
2437,1,86.72,1,3,2,6,727.5,86.72,1
654,1,44.16,3,3,1,7,727.5,44.16,1
2267,2,139.2,1,4,2,7,30.0,69.6,1
313,2,233.3,4,4,3,11,654.0,116.65,1
1498,2,232.46,2,4,3,9,297.0,116.23,1
1642,1,68.21,2,3,1,6,727.5,68.21,1
