customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment,last_order_date,Churn,MedianDaysBetweenOrders,AvgOrderValue
46644.0,868,1,64.69,3,3,1,7,331,Potential Loyalist,2023-05-17 22:30:00,1,,64.69
46645.0,1376,1,123.83,2,3,2,7,232,Potential Loyalist,2021-12-25 19:16:00,1,,123.83
46647.0,2126,1,158.8,1,3,2,6,132,Potential Loyalist,2019-12-06 07:05:00,1,,158.8
46648.0,930,2,530.46,3,4,4,11,344,Champions,2023-03-16 10:36:00,1,1627.0,265.23
46649.0,1144,4,712.71,3,4,4,11,344,Champions,2022-08-14 13:56:00,1,113.0,178.1775
46650.0,2138,2,324.53000000000003,1,4,4,9,144,Loyal Customers,2019-11-24 03:37:00,1,155.0,162.26500000000001
46653.0,748,1,317.38,3,3,4,10,334,Champions,2023-09-14 22:16:00,1,,317.38
46657.0,1293,1,22.79,2,3,1,6,231,Potential Loyalist,2022-03-18 14:49:00,1,,22.79
46658.0,799,1,307.09,3,3,4,10,334,Champions,2023-07-25 22:13:00,1,,307.09
46659.0,882,3,504.35,3,4,4,11,344,Champions,2023-05-03 01:29:00,1,367.0,168.11666666666667
46661.0,81,3,411.69,4,4,4,12,444,Champions,2025-07-12 22:35:00,0,632.0,137.23
46664.0,868,1,1150.33,3,3,4,10,334,Champions,2023-05-17 15:13:00,1,,1150.33
46665.0,463,2,389.15,4,4,4,12,444,Champions,2024-06-25 13:52:00,1,2117.0,194.575
46666.0,1643,1,109.81,2,3,2,7,232,Potential Loyalist,2021-04-02 19:43:00,1,,109.81
46667.0,1745,1,88.8,2,3,2,7,232,Potential Loyalist,2020-12-21 09:50:00,1,,88.8
46668.0,774,1,257.35,3,3,3,9,333,Loyal Customers,2023-08-19 18:10:00,1,,257.35
46669.0,2127,1,103.47,1,3,2,6,132,Potential Loyalist,2019-12-05 22:03:00,1,,103.47
46671.0,1769,2,183.15,2,4,3,9,243,Loyal Customers,2020-11-27 19:32:00,1,1051.0,91.575
46672.0,653,2,172.09,3,4,3,10,343,Champions,2023-12-18 02:23:00,1,1592.0,86.045
46674.0,223,1,52.11,4,3,1,8,431,Loyal Customers,2025-02-20 08:07:00,1,,52.11
46677.0,546,2,399.86,4,4,4,12,444,Champions,2024-04-03 16:37:00,1,939.0,199.93
46678.0,2224,2,278.24,1,4,3,8,143,Loyal Customers,2019-08-30 01:48:00,1,120.0,139.12
46682.0,1302,1,284.29,2,3,3,8,233,Loyal Customers,2022-03-09 22:22:00,1,,284.29
46684.0,1349,3,155.82999999999998,2,4,2,8,242,Loyal Customers,2022-01-21 07:50:00,1,487.0,51.94333333333333
46685.0,1582,2,369.85,2,4,4,10,244,Champions,2021-06-02 06:02:00,1,824.0,184.925
46686.0,1141,1,153.68,3,3,2,8,332,Loyal Customers,2022-08-17 07:34:00,1,,153.68
46691.0,1623,2,205.89,2,4,3,9,243,Loyal Customers,2021-04-22 15:46:00,1,926.0,102.945
46693.0,1939,1,156.34,1,3,2,6,132,Potential Loyalist,2020-06-10 12:20:00,1,,156.34
46694.0,1316,1,104.76,2,3,2,7,232,Potential Loyalist,2022-02-23 19:04:00,1,,104.76
46695.0,70,1,41.45,4,3,1,8,431,Loyal Customers,2025-07-23 10:57:00,0,,41.45
46696.0,239,1,87.87,4,3,2,9,432,Loyal Customers,2025-02-04 13:51:00,1,,87.87
46697.0,581,1,91.35,3,3,2,8,332,Loyal Customers,2024-02-28 06:02:00,1,,91.35
46699.0,1805,1,297.5,2,3,3,8,233,Loyal Customers,2020-10-22 11:22:00,1,,297.5
46702.0,2228,2,118.35,1,4,2,7,142,Potential Loyalist,2019-08-26 19:04:00,1,590.0,59.175
46704.0,1896,1,132.02,1,3,2,6,132,Potential Loyalist,2020-07-24 00:23:00,1,,132.02
46706.0,1112,3,200.74,3,4,3,10,343,Champions,2022-09-15 12:59:00,1,471.0,66.91333333333334
46707.0,518,1,392.52,4,3,4,11,434,Champions,2024-05-01 13:46:00,1,,392.52
46708.0,514,1,191.26,4,3,3,10,433,Champions,2024-05-06 00:19:00,1,,191.26
46709.0,44,2,221.38,4,4,3,11,443,Champions,2025-08-18 09:24:00,0,1205.0,110.69
46711.0,2475,1,376.85,1,3,4,8,134,Loyal Customers,2018-12-22 04:09:00,1,,376.85
46712.0,1613,2,362.48,2,4,4,10,244,Champions,2021-05-02 15:24:00,1,214.0,181.24
46716.0,462,1,114.21,4,3,2,9,432,Loyal Customers,2024-06-26 02:11:00,1,,114.21
46717.0,2330,1,188.23,1,3,3,7,133,Potential Loyalist,2019-05-16 05:03:00,1,,188.23
46718.0,2346,1,114.59,1,3,2,6,132,Potential Loyalist,2019-04-30 15:34:00,1,,114.59
46719.0,542,2,125.28,4,4,2,10,442,Champions,2024-04-07 17:51:00,1,114.0,62.64
46720.0,117,3,920.28,4,4,4,12,444,Champions,2025-06-06 19:07:00,0,1301.0,306.76
46722.0,559,1,24.09,4,3,1,8,431,Loyal Customers,2024-03-21 05:43:00,1,,24.09
46726.0,2746,1,286.48,1,3,3,7,133,Potential Loyalist,2018-03-26 01:41:00,1,,286.48
46727.0,1765,1,109.58,2,3,2,7,232,Potential Loyalist,2020-12-01 02:12:00,1,,109.58
46728.0,617,2,211.93,3,4,3,10,343,Champions,2024-01-23 23:22:00,1,960.0,105.965
46729.0,1238,3,285.05,2,4,3,9,243,Loyal Customers,2022-05-12 17:37:00,1,718.0,95.01666666666667
46731.0,667,2,338.22,3,4,4,11,344,Champions,2023-12-05 00:12:00,1,183.0,169.11
46734.0,93,1,389.28,4,3,4,11,434,Champions,2025-06-30 22:09:00,0,,389.28
46737.0,1345,2,333.64,2,4,4,10,244,Champions,2022-01-25 18:10:00,1,1169.0,166.82
46738.0,2724,1,54.48,1,3,1,5,131,Potential Loyalist,2018-04-17 03:45:00,1,,54.48
46740.0,1101,2,225.57,3,4,3,10,343,Champions,2022-09-26 01:16:00,1,510.0,112.785
46741.0,826,1,142.13,3,3,2,8,332,Loyal Customers,2023-06-28 06:43:00,1,,142.13
46744.0,202,1,77.1,4,3,1,8,431,Loyal Customers,2025-03-13 03:42:00,1,,77.1
46745.0,1709,1,97.49,2,3,2,7,232,Potential Loyalist,2021-01-27 00:20:00,1,,97.49
46749.0,1660,1,401.12,2,3,4,9,234,Loyal Customers,2021-03-16 12:07:00,1,,401.12
46750.0,654,1,638.7,3,3,4,10,334,Champions,2023-12-17 20:02:00,1,,638.7
46753.0,2328,1,280.37,1,3,3,7,133,Potential Loyalist,2019-05-18 16:18:00,1,,280.37
46754.0,1357,2,104.36000000000001,2,4,2,8,242,Loyal Customers,2022-01-13 11:31:00,1,360.0,52.18000000000001
46756.0,530,2,374.08,4,4,4,12,444,Champions,2024-04-19 06:08:00,1,1353.0,187.04
46758.0,601,1,82.4,3,3,1,7,331,Potential Loyalist,2024-02-08 21:19:00,1,,82.4
46759.0,2781,1,295.55,1,3,3,7,133,Potential Loyalist,2018-02-19 19:03:00,1,,295.55
46762.0,636,3,698.62,3,4,4,11,344,Champions,2024-01-04 16:22:00,1,633.0,232.87333333333333
46763.0,106,2,349.46999999999997,4,4,4,12,444,Champions,2025-06-17 12:21:00,0,2208.0,174.73499999999999
46764.0,627,2,145.37,3,4,2,9,342,Loyal Customers,2024-01-13 23:32:00,1,2136.0,72.685
46766.0,742,2,231.44,3,4,3,10,343,Champions,2023-09-20 10:44:00,1,1428.0,115.72
46771.0,1813,3,368.26,2,4,4,10,244,Champions,2020-10-14 08:44:00,1,459.0,122.75333333333333
46773.0,1694,1,80.14,2,3,1,6,231,Potential Loyalist,2021-02-10 22:52:00,1,,80.14
46775.0,986,2,168.13,3,4,2,9,342,Loyal Customers,2023-01-19 13:57:00,1,1440.0,84.065
46776.0,203,1,138.72,4,3,2,9,432,Loyal Customers,2025-03-12 04:48:00,1,,138.72
46777.0,2482,1,20.66,1,3,1,5,131,Potential Loyalist,2018-12-15 13:47:00,1,,20.66
46778.0,253,3,288.42,4,4,3,11,443,Champions,2025-01-21 08:56:00,1,938.0,96.14
46780.0,235,2,143.59,4,4,2,10,442,Champions,2025-02-08 14:31:00,1,773.0,71.795
46781.0,1567,1,95.73,2,3,2,7,232,Potential Loyalist,2021-06-17 08:18:00,1,,95.73
46782.0,140,2,297.3,4,4,3,11,443,Champions,2025-05-14 07:23:00,0,216.0,148.65
46783.0,1571,1,104.36,2,3,2,7,232,Potential Loyalist,2021-06-13 21:36:00,1,,104.36
46786.0,629,1,799.47,3,3,4,10,334,Champions,2024-01-11 17:51:00,1,,799.47
46787.0,1144,2,111.78999999999999,3,4,2,9,342,Loyal Customers,2022-08-14 03:37:00,1,586.0,55.894999999999996
46790.0,668,2,439.39,3,4,4,11,344,Champions,2023-12-03 18:53:00,1,304.0,219.695
46791.0,2074,1,291.71,1,3,3,7,133,Potential Loyalist,2020-01-27 04:44:00,1,,291.71
46792.0,1447,1,153.29,2,3,2,7,232,Potential Loyalist,2021-10-15 09:24:00,1,,153.29
46794.0,1662,1,97.0,2,3,2,7,232,Potential Loyalist,2021-03-14 10:24:00,1,,97.0
46795.0,1685,1,283.79,2,3,3,8,233,Loyal Customers,2021-02-19 22:46:00,1,,283.79
46796.0,375,2,299.25,4,4,3,11,443,Champions,2024-09-21 01:19:00,1,450.0,149.625
46799.0,2219,1,145.98,1,3,2,6,132,Potential Loyalist,2019-09-04 21:46:00,1,,145.98
46801.0,693,1,155.38,3,3,2,8,332,Loyal Customers,2023-11-08 11:55:00,1,,155.38
46802.0,1386,1,78.93,2,3,1,6,231,Potential Loyalist,2021-12-15 23:25:00,1,,78.93
46804.0,849,1,114.86,3,3,2,8,332,Loyal Customers,2023-06-05 12:41:00,1,,114.86
46806.0,138,3,194.41000000000003,4,4,3,11,443,Champions,2025-05-16 14:24:00,0,1272.0,64.80333333333334
46807.0,1407,2,338.28999999999996,2,4,4,10,244,Champions,2021-11-24 01:24:00,1,1365.0,169.14499999999998
46809.0,2069,1,98.35,1,3,2,6,132,Potential Loyalist,2020-02-01 18:54:00,1,,98.35
46810.0,65,1,64.54,4,3,1,8,431,Loyal Customers,2025-07-28 11:27:00,0,,64.54
46814.0,939,1,276.64,3,3,3,9,333,Loyal Customers,2023-03-07 06:05:00,1,,276.64
46816.0,753,1,264.26,3,3,3,9,333,Loyal Customers,2023-09-09 16:18:00,1,,264.26
46817.0,1663,1,92.08,2,3,2,7,232,Potential Loyalist,2021-03-13 16:37:00,1,,92.08
46820.0,2404,1,30.38,1,3,1,5,131,Potential Loyalist,2019-03-03 17:02:00,1,,30.38
46821.0,1306,2,496.34000000000003,2,4,4,10,244,Champions,2022-03-05 04:09:00,1,245.0,248.17000000000002
46823.0,167,2,322.89,4,4,4,12,444,Champions,2025-04-17 20:44:00,0,2418.0,161.445
46824.0,1714,1,60.4,2,3,1,6,231,Potential Loyalist,2021-01-21 21:24:00,1,,60.4
46826.0,907,1,121.51,3,3,2,8,332,Loyal Customers,2023-04-08 06:14:00,1,,121.51
46829.0,1048,1,517.88,3,3,4,10,334,Champions,2022-11-19 00:04:00,1,,517.88
46830.0,2459,1,204.54,1,3,3,7,133,Potential Loyalist,2019-01-07 09:01:00,1,,204.54
46832.0,602,2,129.69,3,4,2,9,342,Loyal Customers,2024-02-07 06:03:00,1,2108.0,64.845
46833.0,1332,1,86.55,2,3,2,7,232,Potential Loyalist,2022-02-07 11:41:00,1,,86.55
46835.0,1812,1,39.02,2,3,1,6,231,Potential Loyalist,2020-10-15 18:43:00,1,,39.02
46836.0,2327,1,68.86,1,3,1,5,131,Potential Loyalist,2019-05-19 15:50:00,1,,68.86
46837.0,658,1,101.9,3,3,2,8,332,Loyal Customers,2023-12-13 16:46:00,1,,101.9
46841.0,1998,1,25.64,1,3,1,5,131,Potential Loyalist,2020-04-12 00:50:00,1,,25.64
46842.0,2196,1,127.42,1,3,2,6,132,Potential Loyalist,2019-09-27 17:30:00,1,,127.42
46844.0,190,2,770.84,4,4,4,12,444,Champions,2025-03-25 07:56:00,1,2634.0,385.42
46845.0,1333,1,87.09,2,3,2,7,232,Potential Loyalist,2022-02-06 14:02:00,1,,87.09
46846.0,2199,1,34.49,1,3,1,5,131,Potential Loyalist,2019-09-24 13:21:00,1,,34.49
46849.0,1440,2,231.97,2,4,3,9,243,Loyal Customers,2021-10-22 01:42:00,1,184.0,115.985
46853.0,1606,1,44.57,2,3,1,6,231,Potential Loyalist,2021-05-09 18:47:00,1,,44.57
46855.0,1043,1,70.79,3,3,1,7,331,Potential Loyalist,2022-11-23 04:40:00,1,,70.79
46856.0,1144,1,70.33,3,3,1,7,331,Potential Loyalist,2022-08-14 10:23:00,1,,70.33
46857.0,606,2,227.26999999999998,3,4,3,10,343,Champions,2024-02-03 02:44:00,1,443.0,113.63499999999999
46860.0,2791,1,196.68,1,3,3,7,133,Potential Loyalist,2018-02-09 04:08:00,1,,196.68
46861.0,1749,1,38.71,2,3,1,6,231,Potential Loyalist,2020-12-17 18:44:00,1,,38.71
46862.0,978,3,234.22,3,4,3,10,343,Champions,2023-01-27 07:20:00,1,571.0,78.07333333333334
46863.0,691,2,321.75,3,4,4,11,344,Champions,2023-11-10 21:08:00,1,951.0,160.875
46864.0,990,1,239.16,3,3,3,9,333,Loyal Customers,2023-01-15 18:55:00,1,,239.16
46866.0,221,1,159.01,4,3,2,9,432,Loyal Customers,2025-02-22 05:49:00,1,,159.01
46867.0,279,3,458.26,4,4,4,12,444,Champions,2024-12-26 09:42:00,1,527.0,152.75333333333333
46869.0,2616,1,367.82,1,3,4,8,134,Loyal Customers,2018-08-03 14:06:00,1,,367.82
46872.0,206,3,970.3100000000001,4,4,4,12,444,Champions,2025-03-09 00:35:00,1,274.0,323.43666666666667
46874.0,256,2,390.59999999999997,4,4,4,12,444,Champions,2025-01-18 13:29:00,1,411.0,195.29999999999998
46875.0,1537,1,266.44,2,3,3,8,233,Loyal Customers,2021-07-17 00:53:00,1,,266.44
46880.0,267,2,129.77,4,4,2,10,442,Champions,2025-01-07 10:33:00,1,580.0,64.885
46881.0,787,1,59.93,3,3,1,7,331,Potential Loyalist,2023-08-06 05:09:00,1,,59.93
46884.0,2401,1,95.54,1,3,2,6,132,Potential Loyalist,2019-03-06 00:57:00,1,,95.54
46887.0,390,3,553.3299999999999,4,4,4,12,444,Champions,2024-09-06 01:13:00,1,973.0,184.4433333333333
46888.0,2655,2,325.98,1,4,4,9,144,Loyal Customers,2018-06-25 09:12:00,1,14.0,162.99
46889.0,1130,2,248.08999999999997,3,4,3,10,343,Champions,2022-08-28 23:33:00,1,1669.0,124.04499999999999
46890.0,1446,1,71.79,2,3,1,6,231,Potential Loyalist,2021-10-16 19:32:00,1,,71.79
46892.0,2066,1,71.0,1,3,1,5,131,Potential Loyalist,2020-02-04 01:55:00,1,,71.0
46893.0,666,2,664.5,3,4,4,11,344,Champions,2023-12-05 22:02:00,1,225.0,332.25
46896.0,1604,1,300.84,2,3,3,8,233,Loyal Customers,2021-05-11 13:34:00,1,,300.84
46898.0,103,4,1466.76,4,4,4,12,444,Champions,2025-06-20 12:13:00,0,936.0,366.69
46903.0,128,1,28.05,4,3,1,8,431,Loyal Customers,2025-05-26 12:06:00,0,,28.05
46906.0,84,1,80.66,4,3,1,8,431,Loyal Customers,2025-07-09 11:06:00,0,,80.66
46907.0,290,2,213.71,4,4,3,11,443,Champions,2024-12-15 19:10:00,1,2473.0,106.855
46911.0,2738,1,85.46,1,3,2,6,132,Potential Loyalist,2018-04-03 12:59:00,1,,85.46
46913.0,446,1,61.1,4,3,1,8,431,Loyal Customers,2024-07-12 07:35:00,1,,61.1
46920.0,127,2,156.0,4,4,2,10,442,Champions,2025-05-27 03:27:00,0,374.0,78.0
46923.0,2298,1,60.23,1,3,1,5,131,Potential Loyalist,2019-06-17 12:45:00,1,,60.23
46934.0,1442,2,283.15999999999997,2,4,3,9,243,Loyal Customers,2021-10-20 07:49:00,1,1195.0,141.57999999999998
46935.0,144,1,33.41,4,3,1,8,431,Loyal Customers,2025-05-10 07:29:00,0,,33.41
46936.0,2812,1,224.35,1,3,3,7,133,Potential Loyalist,2018-01-19 08:57:00,1,,224.35
46937.0,1668,1,91.69,2,3,2,7,232,Potential Loyalist,2021-03-09 00:12:00,1,,91.69
46938.0,2008,1,150.09,1,3,2,6,132,Potential Loyalist,2020-04-02 19:51:00,1,,150.09
46940.0,1276,2,123.03999999999999,2,4,2,8,242,Loyal Customers,2022-04-04 09:22:00,1,12.0,61.519999999999996
46943.0,687,1,161.69,3,3,2,8,332,Loyal Customers,2023-11-14 08:13:00,1,,161.69
46945.0,1635,2,268.02,2,4,3,9,243,Loyal Customers,2021-04-10 03:29:00,1,93.0,134.01
46947.0,1255,1,351.35,2,3,4,9,234,Loyal Customers,2022-04-25 03:37:00,1,,351.35
46948.0,1883,1,104.97,1,3,2,6,132,Potential Loyalist,2020-08-05 14:32:00,1,,104.97
46949.0,1291,2,119.78,2,4,2,8,242,Loyal Customers,2022-03-20 21:48:00,1,653.0,59.89
46951.0,1084,2,514.98,3,4,4,11,344,Champions,2022-10-13 04:47:00,1,1129.0,257.49
46955.0,260,1,115.76,4,3,2,9,432,Loyal Customers,2025-01-14 08:03:00,1,,115.76
46956.0,1940,1,101.55,1,3,2,6,132,Potential Loyalist,2020-06-09 06:35:00,1,,101.55
46957.0,463,1,182.61,4,3,3,10,433,Champions,2024-06-25 14:34:00,1,,182.61
46960.0,711,2,565.47,3,4,4,11,344,Champions,2023-10-21 12:17:00,1,877.0,282.735
46964.0,744,1,68.19,3,3,1,7,331,Potential Loyalist,2023-09-18 10:46:00,1,,68.19
46966.0,2515,1,174.56,1,3,3,7,133,Potential Loyalist,2018-11-12 13:26:00,1,,174.56
46967.0,1677,3,2167.75,2,4,4,10,244,Champions,2021-02-27 05:47:00,1,534.0,722.5833333333334
46968.0,272,1,209.79,4,3,3,10,433,Champions,2025-01-02 01:11:00,1,,209.79
46970.0,1075,1,83.78,3,3,1,7,331,Potential Loyalist,2022-10-22 22:26:00,1,,83.78
46971.0,2414,1,127.71,1,3,2,6,132,Potential Loyalist,2019-02-21 04:54:00,1,,127.71
46976.0,1723,1,96.91,2,3,2,7,232,Potential Loyalist,2021-01-12 18:12:00,1,,96.91
46977.0,1713,1,386.88,2,3,4,9,234,Loyal Customers,2021-01-22 13:58:00,1,,386.88
46978.0,96,1,762.49,4,3,4,11,434,Champions,2025-06-27 14:40:00,0,,762.49
46979.0,319,1,63.07,4,3,1,8,431,Loyal Customers,2024-11-16 16:07:00,1,,63.07
46983.0,678,2,218.78,3,4,3,10,343,Champions,2023-11-23 02:38:00,1,973.0,109.39
46984.0,281,1,644.89,4,3,4,11,434,Champions,2024-12-24 18:04:00,1,,644.89
46985.0,36,1,259.88,4,3,3,10,433,Champions,2025-08-26 17:06:00,0,,259.88
46986.0,119,1,252.08,4,3,3,10,433,Champions,2025-06-04 04:14:00,0,,252.08
46988.0,1683,2,322.33000000000004,2,4,4,10,244,Champions,2021-02-21 03:07:00,1,710.0,161.16500000000002
46989.0,683,3,330.97,3,4,4,11,344,Champions,2023-11-18 01:49:00,1,648.0,110.32333333333334
46990.0,1612,1,545.22,2,3,4,9,234,Loyal Customers,2021-05-03 04:25:00,1,,545.22
46991.0,386,2,289.12,4,4,3,11,443,Champions,2024-09-10 00:50:00,1,925.0,144.56
46993.0,2169,2,189.16000000000003,1,4,3,8,143,Loyal Customers,2019-10-24 05:10:00,1,56.0,94.58000000000001
46996.0,2486,1,133.43,1,3,2,6,132,Potential Loyalist,2018-12-11 05:38:00,1,,133.43
46997.0,2236,1,398.12,1,3,4,8,134,Loyal Customers,2019-08-18 19:05:00,1,,398.12
46998.0,553,1,99.99,4,3,2,9,432,Loyal Customers,2024-03-27 23:41:00,1,,99.99
47001.0,325,1,280.6,4,3,3,10,433,Champions,2024-11-10 22:00:00,1,,280.6
47003.0,1399,2,394.32,2,4,4,10,244,Champions,2021-12-02 00:42:00,1,284.0,197.16
47005.0,2080,2,264.26,1,4,3,8,143,Loyal Customers,2020-01-21 05:02:00,1,499.0,132.13
47006.0,2268,1,289.14,1,3,3,7,133,Potential Loyalist,2019-07-17 12:28:00,1,,289.14
47007.0,572,1,82.37,3,3,1,7,331,Potential Loyalist,2024-03-08 13:34:00,1,,82.37
47009.0,2084,1,268.56,1,3,3,7,133,Potential Loyalist,2020-01-17 01:32:00,1,,268.56
47011.0,1727,1,39.28,2,3,1,6,231,Potential Loyalist,2021-01-08 16:39:00,1,,39.28
47014.0,2238,1,128.79,1,3,2,6,132,Potential Loyalist,2019-08-16 21:09:00,1,,128.79
47015.0,1724,1,279.5,2,3,3,8,233,Loyal Customers,2021-01-11 07:54:00,1,,279.5
47019.0,900,2,412.87,3,4,4,11,344,Champions,2023-04-15 20:32:00,1,833.0,206.435
47021.0,825,1,182.98,3,3,3,9,333,Loyal Customers,2023-06-29 07:08:00,1,,182.98
47024.0,1397,1,115.22,2,3,2,7,232,Potential Loyalist,2021-12-04 17:50:00,1,,115.22
47030.0,1770,1,43.58,2,3,1,6,231,Potential Loyalist,2020-11-26 16:35:00,1,,43.58
47031.0,1764,1,70.67,2,3,1,6,231,Potential Loyalist,2020-12-02 23:31:00,1,,70.67
47034.0,1237,3,661.8,3,4,4,11,344,Champions,2022-05-13 22:29:00,1,156.0,220.6
47036.0,2143,1,33.49,1,3,1,5,131,Potential Loyalist,2019-11-19 15:04:00,1,,33.49
47040.0,1227,2,81.83,3,4,1,8,341,Loyal Customers,2022-05-23 20:54:00,1,872.0,40.915
47042.0,892,3,668.01,3,4,4,11,344,Champions,2023-04-23 14:18:00,1,909.0,222.67
47043.0,1267,1,158.06,2,3,2,7,232,Potential Loyalist,2022-04-13 05:56:00,1,,158.06
47044.0,819,1,76.29,3,3,1,7,331,Potential Loyalist,2023-07-05 09:36:00,1,,76.29
47048.0,2694,1,76.87,1,3,1,5,131,Potential Loyalist,2018-05-17 23:04:00,1,,76.87
47049.0,565,3,565.31,4,4,4,12,444,Champions,2024-03-15 22:03:00,1,953.0,188.43666666666664
47051.0,351,3,375.05,4,4,4,12,444,Champions,2024-10-15 05:22:00,1,791.0,125.01666666666667
47052.0,593,2,298.67,3,4,3,10,343,Champions,2024-02-16 18:37:00,1,987.0,149.335
47053.0,588,3,607.75,3,4,4,11,344,Champions,2024-02-21 02:33:00,1,1112.0,202.58333333333334
47057.0,1038,1,42.49,3,3,1,7,331,Potential Loyalist,2022-11-28 19:06:00,1,,42.49
47059.0,1470,2,415.16999999999996,2,4,4,10,244,Champions,2021-09-22 18:17:00,1,84.0,207.58499999999998
47060.0,2158,1,197.5,1,3,3,7,133,Potential Loyalist,2019-11-04 01:42:00,1,,197.5
47062.0,658,1,192.34,3,3,3,9,333,Loyal Customers,2023-12-13 12:20:00,1,,192.34
47063.0,1229,1,252.64,3,3,3,9,333,Loyal Customers,2022-05-21 11:41:00,1,,252.64
47068.0,1611,1,316.11,2,3,4,9,234,Loyal Customers,2021-05-04 05:21:00,1,,316.11
47073.0,1949,1,318.91,1,3,4,8,134,Loyal Customers,2020-05-31 03:38:00,1,,318.91
47074.0,1609,1,49.19,2,3,1,6,231,Potential Loyalist,2021-05-06 10:18:00,1,,49.19
47075.0,867,2,86.39,3,4,2,9,342,Loyal Customers,2023-05-18 19:53:00,1,779.0,43.195
47076.0,539,2,401.6,4,4,4,12,444,Champions,2024-04-10 05:23:00,1,1313.0,200.8
47077.0,2465,1,101.56,1,3,2,6,132,Potential Loyalist,2019-01-01 15:21:00,1,,101.56
47078.0,1545,2,136.91,2,4,2,8,242,Loyal Customers,2021-07-09 02:52:00,1,547.0,68.455
47079.0,769,2,131.49,3,4,2,9,342,Loyal Customers,2023-08-24 06:11:00,1,803.0,65.745
47081.0,1212,2,125.43,3,4,2,9,342,Loyal Customers,2022-06-07 04:53:00,1,430.0,62.715
47082.0,2547,1,50.81,1,3,1,5,131,Potential Loyalist,2018-10-11 17:48:00,1,,50.81
47083.0,441,1,94.61,4,3,2,9,432,Loyal Customers,2024-07-17 13:35:00,1,,94.61
47085.0,1834,1,63.1,1,3,1,5,131,Potential Loyalist,2020-09-23 13:28:00,1,,63.1
47086.0,1807,2,203.07999999999998,2,4,3,9,243,Loyal Customers,2020-10-21 00:14:00,1,116.0,101.53999999999999
47087.0,1931,1,259.43,1,3,3,7,133,Potential Loyalist,2020-06-18 09:48:00,1,,259.43
47089.0,873,1,79.21,3,3,1,7,331,Potential Loyalist,2023-05-12 18:24:00,1,,79.21
47090.0,1584,2,218.63,2,4,3,9,243,Loyal Customers,2021-05-31 19:11:00,1,43.0,109.315
47091.0,638,3,257.7,3,4,3,10,343,Champions,2024-01-02 13:20:00,1,778.0,85.89999999999999
47093.0,1664,1,42.51,2,3,1,6,231,Potential Loyalist,2021-03-12 10:30:00,1,,42.51
47095.0,1511,1,247.77,2,3,3,8,233,Loyal Customers,2021-08-12 10:01:00,1,,247.77
47098.0,1663,2,349.81,2,4,4,10,244,Champions,2021-03-13 00:31:00,1,1019.0,174.905
47099.0,1394,2,165.02,2,4,2,8,242,Loyal Customers,2021-12-07 04:48:00,1,489.0,82.51
47101.0,71,2,398.08000000000004,4,4,4,12,444,Champions,2025-07-22 00:35:00,0,833.0,199.04000000000002
47102.0,1438,1,148.4,2,3,2,7,232,Potential Loyalist,2021-10-24 04:59:00,1,,148.4
47103.0,1455,2,320.64,2,4,4,10,244,Champions,2021-10-07 22:03:00,1,213.0,160.32
47104.0,1680,1,528.16,2,3,4,9,234,Loyal Customers,2021-02-24 03:17:00,1,,528.16
47105.0,2433,2,326.46,1,4,4,9,144,Loyal Customers,2019-02-02 18:58:00,1,379.0,163.23
47106.0,2230,1,474.61,1,3,4,8,134,Loyal Customers,2019-08-24 21:59:00,1,,474.61
47107.0,1666,1,54.91,2,3,1,6,231,Potential Loyalist,2021-03-10 01:03:00,1,,54.91
47108.0,644,2,214.55,3,4,3,10,343,Champions,2023-12-27 13:20:00,1,603.0,107.275
47110.0,1285,1,72.75,2,3,1,6,231,Potential Loyalist,2022-03-26 06:52:00,1,,72.75
47111.0,1834,1,67.61,1,3,1,5,131,Potential Loyalist,2020-09-23 04:59:00,1,,67.61
47112.0,2733,1,54.6,1,3,1,5,131,Potential Loyalist,2018-04-08 19:18:00,1,,54.6
47113.0,2651,1,185.48,1,3,3,7,133,Potential Loyalist,2018-06-29 16:12:00,1,,185.48
47114.0,862,1,278.42,3,3,3,9,333,Loyal Customers,2023-05-23 01:33:00,1,,278.42
47115.0,354,2,283.04,4,4,3,11,443,Champions,2024-10-12 10:09:00,1,1228.0,141.52
47116.0,1279,1,372.35,2,3,4,9,234,Loyal Customers,2022-04-01 05:14:00,1,,372.35
47117.0,952,1,80.1,3,3,1,7,331,Potential Loyalist,2023-02-22 02:41:00,1,,80.1
47118.0,408,2,87.45,4,4,2,10,442,Champions,2024-08-19 12:22:00,1,2107.0,43.725
47121.0,2126,1,229.95,1,3,3,7,133,Potential Loyalist,2019-12-06 19:53:00,1,,229.95
47122.0,2623,1,44.54,1,3,1,5,131,Potential Loyalist,2018-07-27 14:17:00,1,,44.54
47123.0,493,1,71.17,4,3,1,8,431,Loyal Customers,2024-05-26 23:57:00,1,,71.17
47124.0,352,2,212.38,4,4,3,11,443,Champions,2024-10-14 18:48:00,1,2331.0,106.19
47125.0,1070,1,67.48,3,3,1,7,331,Potential Loyalist,2022-10-28 00:01:00,1,,67.48
47126.0,1553,2,322.01,2,4,4,10,244,Champions,2021-07-01 11:16:00,1,645.0,161.005
47127.0,298,2,275.39,4,4,3,11,443,Champions,2024-12-07 12:25:00,1,2529.0,137.695
47129.0,1298,1,37.34,2,3,1,6,231,Potential Loyalist,2022-03-13 06:37:00,1,,37.34
