return_id,order_id,order_item_id,return_date,return_reason_code,item_condition,processing_outcome,return_channel,refund_amount,restocking_fee
34312,477513,1008701,2022-09-06 05:10:30,faulty_item,used_lightly,resold_outlet,store_dropoff,45.64,0.07
34313,477517,1008707,2024-03-09 18:03:07,changed_mind,new,resold_outlet,mail_back,28.63,0.07
34314,477523,1008723,2024-05-05 02:19:02,late_delivery,used_lightly,resold_outlet,courier_pickup,27.27,0.25
34315,477527,1008733,2019-11-28 21:57:47,wrong_item_sent,new,scrapped,mail_back,76.87,1.18
34316,477528,1008734,2019-11-02 14:56:20,changed_mind,new,restocked,mail_back,32.0,0.68
34317,477565,1008804,2024-07-24 03:25:39,wrong_item_sent,used_lightly,restocked,mail_back,39.44,0.92
34318,477566,1008805,2018-10-06 11:05:28,size_fit_issue,new,restocked,mail_back,27.61,0.11
34319,477574,1008819,2021-06-10 12:13:55,wrong_item_sent,used_lightly,restocked,store_dropoff,12.75,0.08
34320,477606,1008887,2019-08-11 18:08:31,size_fit_issue,new,restocked,mail_back,32.03,0.88
34321,477612,1008899,2020-07-30 11:47:06,fraudulent_claim,new,restocked,mail_back,21.6,0.63
34322,477613,1008902,2024-03-12 14:32:04,changed_mind,new,restocked,mail_back,17.53,0.16
34323,477628,1008936,2019-04-05 18:17:34,changed_mind,damaged,restocked,mail_back,25.16,0.37
34324,477636,1008958,2020-10-25 05:38:16,faulty_item,new,scrapped,mail_back,15.81,0.26
34325,477646,1008973,2021-03-06 15:10:27,faulty_item,new,restocked,mail_back,33.37,0.47
34326,477648,1008977,2023-05-06 20:47:52,faulty_item,new,restocked,mail_back,126.59,2.37
34327,477651,1008984,2024-01-16 09:25:55,changed_mind,used_lightly,scrapped,mail_back,46.74,1.02
34328,477659,1009003,2020-06-06 17:58:51,fraudulent_claim,new,resold_outlet,store_dropoff,913.34,9.78
34329,477682,1009053,2024-02-12 16:29:58,size_fit_issue,damaged,scrapped,mail_back,37.4,0.82
34330,477689,1009068,2023-05-04 13:36:16,size_fit_issue,new,resold_outlet,mail_back,34.01,0.52
34331,477693,1009075,2025-02-02 04:19:46,changed_mind,new,restocked,mail_back,20.92,0.59
34332,477738,1009168,2024-05-10 19:21:08,faulty_item,damaged,restocked,mail_back,31.78,0.41
34333,477765,1009222,2021-05-11 03:09:04,damaged_in_transit,new,restocked,mail_back,128.27,1.42
34334,477793,1009282,2021-11-08 16:26:13,damaged_in_transit,used_lightly,restocked,courier_pickup,74.34,0.54
34335,477807,1009315,2020-05-06 03:46:56,damaged_in_transit,used_lightly,restocked,mail_back,27.91,0.05
34336,477822,1009339,2019-03-15 03:50:32,late_delivery,used_lightly,restocked,mail_back,16.68,0.07
34337,477830,1009360,2024-09-22 20:23:21,size_fit_issue,new,restocked,store_dropoff,16.6,0.42
34338,477833,1009367,2021-10-11 15:52:53,fraudulent_claim,new,restocked,mail_back,33.03,0.45
34339,477898,1009502,2020-04-01 13:34:22,late_delivery,new,resold_outlet,mail_back,22.15,0.35
34340,477901,1009509,2021-01-19 19:56:06,wrong_item_sent,used_lightly,resold_outlet,mail_back,26.66,0.54
34341,477931,1009571,2020-01-16 10:51:19,faulty_item,new,restocked,mail_back,15.16,0.43
34342,477936,1009584,2020-04-21 01:25:38,size_fit_issue,damaged,restocked,mail_back,66.65,1.08
34343,477945,1009605,2025-07-08 08:46:06,late_delivery,new,restocked,mail_back,24.27,0.54
34344,477952,1009619,2024-07-25 16:51:41,damaged_in_transit,new,restocked,mail_back,33.07,0.02
34345,477966,1009645,2020-02-12 05:54:57,wrong_item_sent,used_lightly,restocked,mail_back,20.3,0.2
34346,477982,1009676,2022-12-12 15:18:22,faulty_item,used_lightly,resold_outlet,courier_pickup,64.05,1.86
34347,477992,1009700,2021-04-21 16:11:44,faulty_item,new,restocked,mail_back,19.11,0.52
34348,478000,1009716,2019-11-16 03:35:31,wrong_item_sent,used_lightly,resold_outlet,mail_back,12.81,0.15
34349,478001,1009717,2018-04-04 16:39:10,fraudulent_claim,damaged,scrapped,mail_back,12.88,0.24
34350,478014,1009750,2021-11-21 10:38:08,faulty_item,used_lightly,restocked,mail_back,11.59,0.06
34351,478015,1009753,2022-02-19 21:17:13,late_delivery,new,resold_outlet,mail_back,12.63,0.08
34352,478018,1009761,2019-04-15 23:48:58,size_fit_issue,new,restocked,mail_back,102.49,1.5
34353,478020,1009765,2025-09-29 16:58:57,wrong_item_sent,new,resold_outlet,mail_back,42.19,1.02
34354,478042,1009811,2019-05-23 22:50:10,fraudulent_claim,new,scrapped,store_dropoff,30.62,0.89
34355,478049,1009830,2022-04-17 14:24:58,late_delivery,new,restocked,mail_back,31.38,0.29
34356,478053,1009839,2023-07-25 00:09:59,late_delivery,used_lightly,scrapped,mail_back,219.29,3.35
34357,478097,1009941,2021-04-26 13:29:22,damaged_in_transit,new,resold_outlet,mail_back,65.13,0.45
34358,478108,1009963,2024-03-10 15:51:22,faulty_item,new,restocked,mail_back,43.24,0.62
34359,478114,1009973,2024-12-17 06:34:55,size_fit_issue,new,scrapped,mail_back,34.14,0.74
34360,478127,1010002,2019-08-02 08:37:32,wrong_item_sent,used_lightly,restocked,mail_back,29.56,0.16
34361,478141,1010037,2019-05-10 16:09:40,wrong_item_sent,used_lightly,resold_outlet,mail_back,28.9,0.16
34362,478149,1010059,2023-05-22 04:11:14,changed_mind,new,scrapped,courier_pickup,23.72,0.13
34363,478161,1010086,2020-10-28 09:07:41,fraudulent_claim,damaged,resold_outlet,mail_back,40.1,0.45
34364,478172,1010108,2022-02-25 10:41:23,faulty_item,new,restocked,mail_back,25.08,0.29
34365,478173,1010109,2019-10-25 21:29:12,fraudulent_claim,damaged,restocked,courier_pickup,10.58,0.02
34366,478176,1010118,2023-04-23 10:52:12,changed_mind,used_lightly,restocked,mail_back,24.77,0.12
34367,478197,1010170,2023-12-29 22:17:15,changed_mind,new,restocked,courier_pickup,30.03,0.8
34368,478207,1010192,2025-09-03 17:59:20,changed_mind,new,restocked,mail_back,18.09,0.04
34369,478227,1010233,2019-12-30 18:12:36,damaged_in_transit,new,restocked,mail_back,34.09,0.59
34370,478255,1010289,2022-03-04 09:28:16,faulty_item,new,scrapped,mail_back,23.53,0.44
34371,478263,1010309,2020-10-25 01:23:36,wrong_item_sent,new,restocked,courier_pickup,23.68,0.35
34372,478264,1010320,2025-07-02 00:32:00,fraudulent_claim,new,restocked,mail_back,39.32,0.07
34373,478280,1010352,2023-09-01 14:47:01,late_delivery,new,scrapped,mail_back,21.59,0.34
34374,478285,1010367,2023-07-10 01:38:50,damaged_in_transit,new,restocked,mail_back,21.43,0.15
34375,478299,1010397,2019-06-16 00:17:39,changed_mind,new,resold_outlet,courier_pickup,19.23,0.4
34376,478304,1010410,2022-07-16 03:06:14,damaged_in_transit,new,restocked,courier_pickup,50.93,0.34
34377,478308,1010416,2024-05-13 12:57:46,changed_mind,damaged,scrapped,mail_back,16.73,0.42
34378,478328,1010457,2018-03-25 00:03:23,faulty_item,new,restocked,mail_back,20.97,0.32
34379,478359,1010526,2019-01-18 08:03:44,fraudulent_claim,used_lightly,scrapped,mail_back,16.2,0.22
34380,478367,1010542,2021-03-05 14:33:27,changed_mind,new,restocked,mail_back,19.75,0.59
34381,478385,1010575,2020-09-04 01:47:39,faulty_item,used_lightly,restocked,mail_back,15.28,0.28
34382,478388,1010582,2024-03-30 11:37:21,size_fit_issue,new,restocked,mail_back,22.54,0.56
34383,478392,1010588,2022-12-05 11:39:35,size_fit_issue,new,restocked,mail_back,28.46,0.83
34384,478402,1010610,2024-08-24 15:46:49,fraudulent_claim,used_lightly,scrapped,courier_pickup,22.63,0.16
34385,478419,1010648,2024-03-05 22:04:14,late_delivery,new,restocked,mail_back,9.82,0.05
34386,478435,1010688,2022-04-08 23:19:59,fraudulent_claim,new,restocked,courier_pickup,57.31,0.38
34387,478437,1010692,2023-02-15 23:54:10,late_delivery,new,resold_outlet,courier_pickup,28.03,0.14
34388,478473,1010766,2021-06-10 21:21:43,wrong_item_sent,used_lightly,restocked,mail_back,23.79,0.67
34389,478479,1010777,2022-07-04 14:50:06,damaged_in_transit,new,resold_outlet,courier_pickup,10.29,0.22
34390,478492,1010803,2020-10-26 09:58:33,faulty_item,new,resold_outlet,mail_back,34.22,0.79
34391,478503,1010825,2018-07-16 13:29:07,fraudulent_claim,used_lightly,resold_outlet,mail_back,33.37,0.35
34392,478513,1010840,2021-03-05 00:52:36,damaged_in_transit,used_lightly,restocked,mail_back,14.03,0.39
34393,478522,1010863,2024-11-22 18:04:43,size_fit_issue,new,restocked,mail_back,53.41,1.51
34394,478528,1010874,2024-12-09 01:41:31,late_delivery,used_lightly,resold_outlet,mail_back,48.88,0.7
34395,478546,1010913,2023-05-30 09:57:07,fraudulent_claim,used_lightly,restocked,store_dropoff,22.35,0.58
34396,478596,1011015,2025-01-14 12:11:27,changed_mind,new,restocked,mail_back,39.6,0.87
34397,478615,1011055,2021-03-28 15:15:25,damaged_in_transit,new,restocked,mail_back,89.35,0.03
34398,478618,1011061,2018-09-15 23:13:38,changed_mind,used_lightly,restocked,mail_back,25.47,0.29
34399,478635,1011094,2025-07-21 06:55:48,changed_mind,new,restocked,courier_pickup,21.55,0.14
34400,478635,1011095,2025-07-19 06:55:48,late_delivery,used_lightly,restocked,mail_back,30.19,0.05
34401,478641,1011109,2022-11-05 03:50:42,fraudulent_claim,new,scrapped,mail_back,19.43,0.48
34402,478660,1011154,2018-12-07 01:26:34,late_delivery,used_lightly,restocked,mail_back,15.35,0.36
34403,478667,1011169,2023-07-25 17:26:31,changed_mind,new,resold_outlet,mail_back,46.19,0.42
34404,478669,1011175,2022-06-11 04:06:32,faulty_item,new,scrapped,mail_back,51.14,0.03
34405,478677,1011189,2025-06-05 19:57:16,faulty_item,new,restocked,mail_back,66.3,1.88
34406,478687,1011212,2019-11-17 11:52:01,fraudulent_claim,new,restocked,store_dropoff,26.45,0.33
34407,478692,1011224,2018-09-25 17:13:20,fraudulent_claim,used_lightly,restocked,mail_back,37.29,0.78
34408,478713,1011268,2021-03-25 16:46:20,wrong_item_sent,damaged,resold_outlet,mail_back,30.65,0.85
34409,478719,1011280,2025-03-22 04:31:25,wrong_item_sent,new,restocked,courier_pickup,38.32,0.1
34410,478728,1011303,2025-09-11 09:35:34,damaged_in_transit,used_lightly,restocked,mail_back,25.72,0.05
34411,478772,1011379,2020-01-17 14:26:02,changed_mind,new,restocked,mail_back,163.09,4.76
34412,478814,1011466,2025-02-05 03:24:52,size_fit_issue,damaged,restocked,store_dropoff,20.0,0.4
34413,478826,1011505,2021-05-31 13:48:07,changed_mind,new,resold_outlet,store_dropoff,52.83,0.04
34414,478834,1011520,2022-01-12 22:13:06,wrong_item_sent,used_lightly,scrapped,mail_back,28.84,0.56
34415,478842,1011537,2022-08-10 06:58:15,damaged_in_transit,damaged,restocked,mail_back,172.09,3.37
34416,478872,1011594,2019-11-07 17:29:17,fraudulent_claim,new,restocked,mail_back,13.31,0.33
34417,478897,1011647,2019-01-22 06:48:15,changed_mind,new,restocked,mail_back,40.34,0.91
34418,478926,1011716,2020-06-17 13:07:18,damaged_in_transit,new,restocked,mail_back,11.97,0.23
34419,478937,1011734,2022-02-08 05:06:40,fraudulent_claim,used_lightly,resold_outlet,store_dropoff,42.41,0.48
34420,478980,1011831,2019-06-27 20:38:42,damaged_in_transit,new,resold_outlet,mail_back,18.97,0.14
34421,479055,1011997,2020-10-31 12:24:06,late_delivery,new,restocked,mail_back,37.26,1.0
34422,479063,1012012,2020-07-20 17:18:41,size_fit_issue,damaged,restocked,store_dropoff,1337.71,22.11
34423,479101,1012083,2021-12-22 16:21:08,fraudulent_claim,damaged,restocked,mail_back,30.8,0.6
34424,479103,1012091,2022-12-19 08:13:51,wrong_item_sent,new,restocked,mail_back,36.4,0.47
34425,479182,1012259,2022-09-17 21:35:41,changed_mind,used_lightly,restocked,store_dropoff,21.62,0.62
34426,479199,1012295,2022-04-13 05:44:41,fraudulent_claim,new,scrapped,mail_back,23.75,0.19
34427,479225,1012350,2018-02-15 08:43:02,fraudulent_claim,new,restocked,mail_back,76.6,1.55
34428,479268,1012436,2022-09-08 17:31:09,damaged_in_transit,new,resold_outlet,mail_back,28.54,0.53
34429,479295,1012491,2021-08-15 09:58:25,damaged_in_transit,used_lightly,restocked,store_dropoff,84.35,2.15
34430,479299,1012497,2019-03-16 10:50:01,changed_mind,new,restocked,mail_back,16.9,0.44
34431,479299,1012498,2019-02-06 10:50:01,damaged_in_transit,new,scrapped,mail_back,13.0,0.37
34432,479308,1012516,2019-08-28 03:06:40,fraudulent_claim,used_lightly,scrapped,store_dropoff,52.73,0.15
34433,479329,1012568,2019-09-02 10:07:02,faulty_item,new,scrapped,mail_back,30.25,0.47
34434,479330,1012571,2019-09-12 19:23:25,damaged_in_transit,new,restocked,store_dropoff,79.88,1.05
34435,479336,1012586,2024-09-14 12:32:18,faulty_item,used_lightly,restocked,courier_pickup,32.26,0.08
34436,479348,1012605,2020-06-10 06:54:16,fraudulent_claim,damaged,resold_outlet,courier_pickup,24.46,0.33
34437,479361,1012637,2023-02-23 09:50:10,late_delivery,new,restocked,mail_back,26.27,0.66
34438,479373,1012665,2022-10-17 09:38:09,damaged_in_transit,used_lightly,restocked,mail_back,696.39,16.15
34439,479379,1012676,2018-06-29 06:41:16,damaged_in_transit,new,resold_outlet,mail_back,34.92,0.93
34440,479382,1012683,2020-09-22 16:23:40,fraudulent_claim,used_lightly,restocked,store_dropoff,70.99,0.18
34441,479383,1012687,2018-03-16 02:20:31,late_delivery,new,restocked,mail_back,43.96,0.76
34442,479385,1012690,2023-01-30 21:01:20,faulty_item,used_lightly,restocked,mail_back,48.38,0.08
34443,479394,1012707,2025-04-25 00:45:05,damaged_in_transit,new,restocked,mail_back,214.03,4.91
34444,479417,1012755,2025-04-22 20:30:11,fraudulent_claim,used_lightly,restocked,courier_pickup,24.05,0.23
34445,479428,1012777,2024-05-27 04:14:43,size_fit_issue,used_lightly,restocked,mail_back,11.11,0.24
34446,479432,1012786,2022-05-16 22:56:12,changed_mind,new,restocked,mail_back,47.42,1.4
34447,479440,1012802,2024-02-15 17:39:31,late_delivery,used_lightly,restocked,mail_back,21.2,0.05
34448,479481,1012887,2021-01-09 07:24:40,faulty_item,damaged,resold_outlet,mail_back,64.72,0.93
34449,479501,1012929,2021-02-19 09:35:32,fraudulent_claim,new,resold_outlet,mail_back,13.78,0.05
34450,479506,1012943,2025-04-01 03:01:43,faulty_item,new,resold_outlet,mail_back,37.84,0.12
34451,479509,1012949,2024-11-26 06:27:22,changed_mind,used_lightly,resold_outlet,store_dropoff,25.96,0.62
34452,479513,1012955,2020-08-02 00:26:45,fraudulent_claim,used_lightly,resold_outlet,mail_back,667.17,3.65
34453,479519,1012966,2018-08-27 19:01:27,changed_mind,used_lightly,restocked,store_dropoff,198.53,1.19
34454,479523,1012977,2025-01-17 18:34:56,changed_mind,used_lightly,restocked,courier_pickup,1258.15,5.26
34455,479536,1013007,2023-07-30 16:31:37,faulty_item,new,restocked,mail_back,22.07,0.38
34456,479562,1013063,2018-11-12 15:14:45,late_delivery,new,restocked,courier_pickup,80.46,0.8
34457,479570,1013078,2018-12-08 06:06:40,wrong_item_sent,used_lightly,scrapped,store_dropoff,29.91,0.27
34458,479580,1013096,2022-04-04 01:20:47,changed_mind,damaged,restocked,mail_back,13.17,0.13
34459,479582,1013101,2025-09-02 06:35:29,late_delivery,new,scrapped,store_dropoff,25.62,0.25
34460,479614,1013163,2024-04-20 18:44:31,changed_mind,new,restocked,mail_back,22.69,0.14
34461,479621,1013177,2024-04-19 13:23:34,wrong_item_sent,new,restocked,courier_pickup,25.01,0.72
34462,479638,1013207,2024-05-28 18:33:06,size_fit_issue,damaged,scrapped,courier_pickup,29.57,0.41
34463,479641,1013213,2024-04-27 19:22:01,changed_mind,new,restocked,courier_pickup,25.65,0.43
34464,479663,1013257,2020-07-04 06:06:03,wrong_item_sent,new,restocked,courier_pickup,81.22,1.45
34465,479686,1013303,2019-04-01 10:03:33,fraudulent_claim,damaged,restocked,courier_pickup,13.05,0.05
34466,479690,1013311,2022-04-05 06:16:35,size_fit_issue,new,resold_outlet,mail_back,5.89,0.01
34467,479738,1013421,2023-09-08 03:40:19,faulty_item,new,restocked,mail_back,26.74,0.39
34468,479744,1013433,2022-03-15 08:43:38,faulty_item,new,resold_outlet,mail_back,39.53,0.36
34469,479744,1013438,2022-03-11 08:43:38,damaged_in_transit,used_lightly,restocked,mail_back,21.93,0.24
34470,479745,1013441,2021-06-26 03:15:48,changed_mind,damaged,scrapped,mail_back,22.26,0.25
34471,479751,1013452,2024-03-26 00:08:55,size_fit_issue,new,resold_outlet,mail_back,209.13,3.63
34472,479753,1013460,2020-01-16 02:29:32,wrong_item_sent,new,resold_outlet,mail_back,10.64,0.06
34473,479754,1013461,2024-01-30 22:38:56,faulty_item,used_lightly,restocked,mail_back,67.5,1.79
34474,479757,1013467,2019-01-19 14:21:04,size_fit_issue,used_lightly,restocked,mail_back,24.92,0.42
34475,479781,1013523,2020-03-17 05:25:03,size_fit_issue,new,restocked,mail_back,7.66,0.0
34476,479787,1013539,2021-04-15 16:15:09,faulty_item,used_lightly,restocked,store_dropoff,16.83,0.03
34477,479801,1013566,2024-11-06 06:38:50,faulty_item,used_lightly,scrapped,mail_back,29.35,0.13
34478,479819,1013604,2020-09-20 15:12:48,size_fit_issue,new,restocked,mail_back,32.91,0.76
34479,479824,1013616,2023-07-29 09:40:31,late_delivery,new,scrapped,store_dropoff,143.41,0.01
34480,479830,1013642,2020-07-30 20:54:00,damaged_in_transit,new,restocked,mail_back,232.58,3.42
34481,479856,1013698,2018-08-14 01:42:04,wrong_item_sent,used_lightly,restocked,courier_pickup,305.08,4.8
34482,479888,1013769,2021-09-21 18:03:51,changed_mind,new,restocked,courier_pickup,26.29,0.43
34483,479903,1013792,2020-09-03 10:47:34,fraudulent_claim,used_lightly,scrapped,store_dropoff,95.64,0.96
34484,479964,1013918,2018-04-12 01:52:39,wrong_item_sent,new,restocked,store_dropoff,48.01,0.1
34485,479977,1013942,2025-03-17 05:49:38,size_fit_issue,new,restocked,mail_back,41.96,0.77
34486,479998,1013986,2021-06-03 14:34:38,damaged_in_transit,new,restocked,courier_pickup,207.36,1.07
34487,480000,1013989,2018-10-03 15:16:42,fraudulent_claim,new,restocked,mail_back,28.5,0.38
34488,480019,1014031,2019-04-23 08:20:48,fraudulent_claim,new,scrapped,courier_pickup,89.47,1.59
34489,480032,1014063,2020-10-27 17:33:25,late_delivery,used_lightly,restocked,courier_pickup,19.58,0.27
34490,480032,1014066,2021-01-15 17:33:25,faulty_item,new,restocked,courier_pickup,11.95,0.06
34491,480081,1014171,2021-04-03 01:06:51,late_delivery,new,restocked,mail_back,17.76,0.07
34492,480102,1014220,2018-11-10 19:57:42,late_delivery,new,restocked,store_dropoff,28.93,0.46
34493,480107,1014234,2022-02-03 18:02:02,late_delivery,used_lightly,scrapped,courier_pickup,34.16,0.32
34494,480108,1014238,2018-08-14 23:40:38,size_fit_issue,used_lightly,restocked,mail_back,166.2,3.2
34495,480127,1014274,2024-09-25 23:21:52,fraudulent_claim,new,scrapped,mail_back,31.71,0.62
34496,480137,1014301,2022-01-10 12:08:06,changed_mind,damaged,restocked,mail_back,20.64,0.21
34497,480145,1014322,2024-07-31 10:25:28,late_delivery,damaged,scrapped,mail_back,77.28,0.51
34498,480171,1014371,2020-01-20 01:41:19,damaged_in_transit,new,restocked,store_dropoff,50.27,1.18
34499,480173,1014379,2019-01-11 06:53:32,late_delivery,used_lightly,resold_outlet,store_dropoff,66.24,0.8
34500,480188,1014412,2020-03-08 14:41:05,late_delivery,used_lightly,restocked,store_dropoff,32.54,0.63
34501,480201,1014441,2022-02-21 16:01:49,changed_mind,used_lightly,restocked,mail_back,207.3,3.81
34502,480224,1014478,2019-01-09 11:15:34,changed_mind,new,restocked,mail_back,41.69,0.43
34503,480239,1014514,2023-10-06 03:59:36,late_delivery,used_lightly,resold_outlet,courier_pickup,19.37,0.01
34504,480239,1014515,2023-09-09 03:59:36,late_delivery,used_lightly,restocked,mail_back,20.03,0.01
34505,480240,1014519,2024-03-12 00:08:20,wrong_item_sent,used_lightly,scrapped,store_dropoff,16.0,0.26
34506,480241,1014520,2022-01-26 02:21:39,damaged_in_transit,new,restocked,mail_back,23.37,0.3
34507,480246,1014531,2019-04-19 07:17:18,fraudulent_claim,new,scrapped,courier_pickup,15.27,0.37
34508,480254,1014550,2020-10-11 11:02:52,wrong_item_sent,used_lightly,restocked,store_dropoff,42.63,0.09
34509,480270,1014581,2019-08-17 13:57:24,changed_mind,used_lightly,restocked,mail_back,13.45,0.02
34510,480273,1014591,2021-11-23 00:31:43,size_fit_issue,new,scrapped,store_dropoff,40.94,1.2
34511,480302,1014650,2019-03-19 22:24:50,faulty_item,used_lightly,restocked,courier_pickup,49.53,1.26
34512,480311,1014672,2025-04-14 07:19:31,late_delivery,used_lightly,resold_outlet,mail_back,16.06,0.37
34513,480342,1014738,2025-08-10 20:02:53,late_delivery,new,restocked,courier_pickup,66.99,0.79
34514,480355,1014769,2018-05-14 11:16:26,faulty_item,new,scrapped,mail_back,22.35,0.34
